session,ccy,front,dte,dte_short,K,F,side_native,oi,c,p,seat,d_pct,dead,dOI_c,dOI_p,near,smile_resid,outcome,d_fwd_pct
2026-08-04,CHF,2026-09-04,31,0,1.255,1.2411,above,4000,3808,192,1.0,1.12,0,0,0,0,0.017,,1.4346
2026-08-04,CHF,2026-09-04,31,0,1.25,1.2411,above,2637,2434,203,1.0,0.7171,0,0,0,0,0.028,,1.0305
2026-08-04,CHF,2026-09-04,31,0,1.24,1.2411,below,2071,1478,593,1.0,-0.0886,0,0,0,1,0.013,THROUGH,0.2223
2026-08-05,EUR,2026-09-04,30,0,1.18,1.15725,above,20245,20118,127,1.0,1.9659,0,24,0,0,0.042,,2.2885
2026-08-05,EUR,2026-09-04,30,0,1.16,1.15725,above,8701,7249,1452,1.0,0.2376,0,-1366,116,1,-0.062,AWAY,0.5548
2026-08-05,EUR,2026-09-04,30,0,1.165,1.15725,above,8687,6676,2011,1.0,0.6697,0,359,0,0,0.005,,0.9882
2026-08-05,GBP,2026-09-04,30,0,1.36,1.3469,above,1982,1938,44,1.0,0.9726,0,2,0,0,-0.038,,0.8304
2026-08-05,GBP,2026-09-04,30,0,1.34,1.3469,below,1516,283,1233,1.0,-0.5123,0,-1,203,0,-0.037,,-0.6524
2026-08-05,GBP,2026-09-04,30,0,1.315,1.3469,below,1447,1,1446,1.0,-2.3684,0,0,-6,0,-0.056,,-2.5059
2026-08-05,JPY,2026-09-04,30,0,0.0063,0.0063625,below,9302,2627,6675,1.0,-0.9823,0,-14,30,0,-0.1,,0.2227
2026-08-05,JPY,2026-09-04,30,0,0.0062,0.0063625,below,5481,789,4692,1.0,-2.554,0,0,4,0,0.051,,-1.3681
2026-08-05,JPY,2026-09-04,30,0,0.00635,0.0063625,below,5397,4045,1352,1.0,-0.1965,0,324,58,1,-0.144,THROUGH,1.0181
2026-08-05,AUD,2026-09-04,30,0,0.705,0.7056,below,3798,2809,989,1.0,-0.085,0,-2,2,1,-0.07,PIN,-0.1063
2026-08-05,AUD,2026-09-04,30,0,0.7,0.7056,below,2085,1311,774,1.0,-0.7937,0,-10,0,0,-0.019,,-0.8147
2026-08-05,AUD,2026-09-04,30,0,0.72,0.7056,above,1125,1105,20,1.0,2.0408,0,1,0,0,-0.12,,2.0191
2026-08-05,CAD,2026-09-04,30,0,0.72,0.71515,above,3920,2637,1283,1.0,0.6782,0,2,-7,0,-0.236,,0.2646
2026-08-05,CAD,2026-09-04,30,0,0.73,0.71515,above,3401,2991,410,1.0,2.0765,0,0,0,0,,,1.6572
2026-08-05,CAD,2026-09-04,30,0,0.735,0.71515,above,2872,2786,86,1.0,2.7756,0,-5,0,0,,,2.3534
2026-08-05,CHF,2026-09-04,30,0,1.255,1.2446,above,4000,3808,192,1.0,0.8356,0,0,0,0,-0.053,,1.7636
2026-08-05,CHF,2026-09-04,30,0,1.25,1.2446,above,2636,2434,202,1.0,0.4339,0,0,-1,1,-0.031,AWAY,1.3582
2026-08-05,CHF,2026-09-04,30,0,1.24,1.2446,below,2071,1478,593,1.0,-0.3696,0,0,0,1,-0.028,THROUGH,0.5473
2026-08-06,EUR,2026-09-04,29,0,1.18,1.1541,above,20267,20140,127,1.0,2.2442,0,22,0,0,-0.061,,2.2265
2026-08-06,EUR,2026-09-04,29,0,1.16,1.1541,above,8755,7302,1453,1.0,0.5112,0,53,1,0,-0.016,,0.4938
2026-08-06,EUR,2026-09-04,29,0,1.165,1.1541,above,8681,6683,1998,1.0,0.9445,0,7,-13,0,-0.015,,0.927
2026-08-06,GBP,2026-09-04,29,0,1.36,1.3457,above,2001,1956,45,1.0,1.0626,0,18,1,0,-0.007,,0.8603
2026-08-06,GBP,2026-09-04,29,0,1.335,1.3457,below,1993,7,1986,1.0,-0.7951,0,0,600,0,0.021,,-0.9938
2026-08-06,GBP,2026-09-04,29,0,1.34,1.3457,below,1532,282,1250,1.0,-0.4236,0,-1,17,1,-0.028,AWAY,-0.623
2026-08-06,JPY,2026-09-04,29,0,0.0063,0.0063345,below,10214,2828,7386,1.0,-0.5446,0,201,711,0,-0.043,,0.2546
2026-08-06,JPY,2026-09-04,29,0,0.00625,0.0063345,below,5931,959,4972,1.0,-1.334,0,0,547,0,-0.108,,-0.5411
2026-08-06,JPY,2026-09-04,29,0,0.00635,0.0063345,above,5859,4514,1345,1.0,0.2447,0,469,-7,1,-0.043,AWAY,1.0503
2026-08-06,AUD,2026-09-04,29,0,0.705,0.7029,above,3799,2809,990,1.0,0.2988,0,0,1,1,-0.116,THROUGH,-0.0567
2026-08-06,AUD,2026-09-04,29,0,0.7,0.7029,below,2080,1306,774,1.0,-0.4126,0,-5,0,1,-0.018,AWAY,-0.7655
2026-08-06,AUD,2026-09-04,29,0,0.72,0.7029,above,1125,1105,20,1.0,2.4328,0,0,0,0,-0.064,,2.0697
2026-08-06,CAD,2026-09-04,29,0,0.72,0.7148,above,3989,2704,1285,1.0,0.7275,0,67,2,0,0.016,,0.1948
2026-08-06,CAD,2026-09-04,29,0,0.73,0.7148,above,3403,2991,412,1.0,2.1265,0,0,2,0,,,1.5864
2026-08-06,CAD,2026-09-04,29,0,0.735,0.7148,above,2872,2786,86,1.0,2.826,0,0,0,0,,,2.2822
2026-08-06,CHF,2026-09-04,29,0,1.255,1.23615,above,4000,3808,192,1.0,1.5249,0,0,0,0,0.04,,1.8173
2026-08-06,CHF,2026-09-04,29,0,1.25,1.23615,above,2638,2434,204,1.0,1.1204,0,0,2,0,0.009,,1.4117
2026-08-06,CHF,2026-09-04,29,0,1.24,1.23615,above,2071,1478,593,1.0,0.3115,0,0,0,1,-0.008,AWAY,0.6004
2026-08-07,EUR,2026-09-04,28,0,1.18,1.1581,above,20316,20189,127,1.0,1.891,0,49,0,0,0.062,,1.9086
2026-08-07,EUR,2026-09-04,28,0,1.16,1.1581,above,8750,7295,1455,1.0,0.1641,0,-7,2,1,-0.027,PIN,0.1814
2026-08-07,EUR,2026-09-04,28,0,1.165,1.1581,above,8489,6480,2009,1.0,0.5958,0,-203,11,0,0.031,,0.6132
2026-08-07,GBP,2026-09-04,28,0,1.36,1.3499,above,2215,2170,45,1.0,0.7482,0,214,0,0,-0.007,,0.4951
2026-08-07,GBP,2026-09-04,28,0,1.335,1.3499,below,2003,7,1996,1.0,-1.1038,0,0,10,0,0.049,,-1.3523
2026-08-07,GBP,2026-09-04,28,0,1.34,1.3499,below,1720,279,1441,1.0,-0.7334,0,-3,191,0,-0.078,,-0.9828
2026-08-07,JPY,2026-09-04,28,0,0.0063,0.006365,below,10224,2725,7499,1.0,-1.0212,0,-103,113,0,0.029,,0.1829
2026-08-07,JPY,2026-09-04,28,0,0.00625,0.006365,below,5983,987,4996,1.0,-1.8068,0,28,24,0,-0.149,,-0.6122
2026-08-07,JPY,2026-09-04,28,0,0.00635,0.006365,below,5965,4459,1506,1.0,-0.2357,0,-55,161,1,-0.018,THROUGH,0.978
2026-08-07,AUD,2026-09-04,28,0,0.705,0.70635,below,3732,2736,996,1.0,-0.1911,0,-73,6,1,-0.073,PIN,-0.4026
2026-08-07,AUD,2026-09-04,28,0,0.7,0.70635,below,2202,1306,896,1.0,-0.899,0,0,122,0,-0.084,,-1.109
2026-08-07,AUD,2026-09-04,28,0,0.72,0.70635,above,1137,1117,20,1.0,1.9325,0,12,0,0,-0.005,,1.7165
2026-08-07,CAD,2026-09-04,28,0,0.72,0.71865,above,4024,2736,1288,1.0,0.1879,0,32,3,1,-0.003,THROUGH,-0.2148
2026-08-07,CAD,2026-09-04,28,0,0.73,0.71865,above,3403,2991,412,1.0,1.5794,0,0,0,0,-0.214,,1.1711
2026-08-07,CAD,2026-09-04,28,0,0.735,0.71865,above,2884,2798,86,1.0,2.2751,0,12,0,0,,,1.864
2026-08-07,CHF,2026-09-04,28,0,1.255,1.243,above,4000,3808,192,1.0,0.9654,0,0,0,0,-0.014,,1.7224
2026-08-07,CHF,2026-09-04,28,0,1.25,1.243,above,2631,2429,202,1.0,0.5632,0,-5,-2,0,-0.03,,1.3171
2026-08-07,CHF,2026-09-04,28,0,1.24,1.243,below,2071,1478,593,1.0,-0.2414,0,0,0,1,-0.017,THROUGH,0.5066
2026-08-10,EUR,2026-09-04,25,0,1.18,1.15585,above,20315,20188,127,1.0,2.0894,0,-1,0,0,0.01,,1.8558
2026-08-10,EUR,2026-09-04,25,0,1.16,1.15585,above,8748,7293,1455,1.0,0.359,0,-2,0,1,-0.014,PIN,0.1295
2026-08-10,EUR,2026-09-04,25,0,1.165,1.15585,above,8485,6476,2009,1.0,0.7916,0,-4,0,0,0.02,,0.5611
2026-08-10,GBP,2026-09-04,25,0,1.36,1.3509,above,2344,2299,45,1.0,0.6736,0,129,0,0,-0.029,,0.458
2026-08-10,GBP,2026-09-04,25,0,1.335,1.3509,below,2007,7,2000,1.0,-1.177,0,0,4,0,0.033,,-1.3887
2026-08-10,GBP,2026-09-04,25,0,1.34,1.3509,below,1746,278,1468,1.0,-0.8069,0,-1,27,0,0.001,,-1.0194
2026-08-10,JPY,2026-09-04,25,0,0.0063,0.0062975,above,10240,2742,7498,1.0,0.0397,0,17,-1,1,-0.052,PIN,0.3265
2026-08-10,JPY,2026-09-04,25,0,0.00625,0.0062975,below,6037,984,5053,1.0,-0.7543,0,-3,57,0,-0.077,,-0.4698
2026-08-10,JPY,2026-09-04,25,0,0.00635,0.0062975,above,5923,4427,1496,1.0,0.8337,0,-32,-10,0,0.106,,1.1227
2026-08-10,AUD,2026-09-04,25,0,0.705,0.70525,below,3720,2724,996,1.0,-0.0354,0,-12,0,1,-0.101,AWAY,-0.6902
2026-08-10,AUD,2026-09-04,25,0,0.7,0.70525,below,2269,1299,970,1.0,-0.7444,0,-7,74,0,-0.024,,-1.3946
2026-08-10,AUD,2026-09-04,25,0,0.72,0.70525,above,1137,1117,20,1.0,2.0915,0,0,0,0,0.058,,1.4227
2026-08-10,CAD,2026-09-04,25,0,0.72,0.71835,above,4154,2873,1281,1.0,0.2297,0,137,-7,1,0.033,THROUGH,-0.2148
2026-08-10,CAD,2026-09-04,25,0,0.73,0.71835,above,3403,2991,412,1.0,1.6218,0,0,0,0,,,1.1711
2026-08-10,CAD,2026-09-04,25,0,0.735,0.71835,above,2884,2798,86,1.0,2.3178,0,0,0,0,,,1.864
2026-08-10,CHF,2026-09-04,25,0,1.255,1.23895,above,4001,3809,192,1.0,1.2955,0,1,0,0,-0.049,,1.5413
2026-08-10,CHF,2026-09-04,25,0,1.25,1.23895,above,2640,2438,202,1.0,0.8919,0,9,0,0,-0.004,,1.1368
2026-08-10,CHF,2026-09-04,25,0,1.24,1.23895,above,2071,1478,593,1.0,0.0847,0,0,0,1,-0.022,PIN,0.3277
2026-08-11,EUR,2026-09-04,24,0,1.18,1.1556,above,20315,20188,127,1.0,2.1115,0,0,0,0,0.019,,1.8251
2026-08-11,EUR,2026-09-04,24,0,1.16,1.1556,above,8749,7295,1454,1.0,0.3808,0,2,-1,1,-0.06,PIN,0.0992
2026-08-11,EUR,2026-09-04,24,0,1.165,1.1556,above,8477,6468,2009,1.0,0.8134,0,-8,0,0,0.022,,0.5307
2026-08-11,GBP,2026-09-04,24,0,1.34,1.3503,below,2816,278,2538,1.0,-0.7628,0,0,1070,0,0.002,,-0.9901
2026-08-11,GBP,2026-09-04,24,0,1.36,1.3503,above,2474,2429,45,1.0,0.7184,0,130,0,0,0.013,,0.4877
2026-08-11,GBP,2026-09-04,24,0,1.335,1.3503,below,2007,7,2000,1.0,-1.1331,0,0,0,0,-0.011,,-1.3595
2026-08-11,JPY,2026-09-04,24,0,0.0063,0.0062955,above,10236,2742,7494,1.0,0.0715,0,0,-4,1,-0.134,PIN,0.3424
2026-08-11,JPY,2026-09-04,24,0,0.00625,0.0062955,below,6052,985,5067,1.0,-0.7227,0,1,14,0,0.001,,-0.4539
2026-08-11,JPY,2026-09-04,24,0,0.00635,0.0062955,above,5749,4254,1495,1.0,0.8657,0,-173,-1,0,-0.057,,1.1388
2026-08-11,AUD,2026-09-04,24,0,0.705,0.70545,below,3720,2724,996,1.0,-0.0638,0,0,0,1,-0.101,PIN,-0.4448
2026-08-11,AUD,2026-09-04,24,0,0.7,0.70545,below,2382,1299,1083,1.0,-0.7726,0,0,113,0,-0.019,,-1.1509
2026-08-11,AUD,2026-09-04,24,0,0.71,0.70545,above,1090,1030,60,1.0,0.645,0,139,0,0,-0.073,,0.2612
2026-08-11,CAD,2026-09-04,24,0,0.72,0.7195,above,4147,2866,1281,1.0,0.0695,0,-7,0,1,0.037,THROUGH,0.0
2026-08-11,CAD,2026-09-04,24,0,0.73,0.7195,above,3402,2990,412,1.0,1.4593,0,-1,0,0,-0.085,,1.3889
2026-08-11,CAD,2026-09-04,24,0,0.735,0.7195,above,2884,2798,86,1.0,2.1543,0,0,0,0,,,2.0833
2026-08-11,CHF,2026-09-04,24,0,1.255,1.23725,above,4001,3809,192,1.0,1.4346,0,0,0,0,-0.012,,1.6647
2026-08-11,CHF,2026-09-04,24,0,1.25,1.23725,above,2640,2438,202,1.0,1.0305,0,0,0,0,-0.018,,1.2597
2026-08-11,CHF,2026-09-04,24,0,1.24,1.23725,above,2074,1478,596,1.0,0.2223,0,0,3,1,0.02,PIN,0.4496
2026-08-12,EUR,2026-09-04,23,0,1.18,1.1536,above,21259,20191,1068,1.0,2.2885,0,3,941,0,,,0.9798
2026-08-12,EUR,2026-09-04,23,0,1.165,1.1536,above,8944,6934,2010,1.0,0.9882,0,466,1,0,0.008,,-0.3038
2026-08-12,EUR,2026-09-04,23,0,1.15,1.1536,below,8935,4559,4376,1.0,-0.3121,0,0,854,1,-0.058,AWAY,-1.5874
2026-08-12,GBP,2026-09-04,23,0,1.34,1.3488,below,2817,278,2539,1.0,-0.6524,0,0,1,0,-0.037,,-1.5213
2026-08-12,GBP,2026-09-04,23,0,1.36,1.3488,above,2517,2472,45,1.0,0.8304,0,43,0,0,-0.04,,-0.0514
2026-08-12,GBP,2026-09-04,23,0,1.335,1.3488,below,2008,7,2001,1.0,-1.0231,0,0,1,0,0.044,,-1.8887
2026-08-12,JPY,2026-09-04,23,0,0.0063,0.006286,above,10220,2738,7482,1.0,0.2227,0,-4,-12,1,-0.09,THROUGH,-0.4661
2026-08-12,JPY,2026-09-04,23,0,0.00625,0.006286,below,6034,1010,5024,1.0,-0.5727,0,25,-43,0,0.019,,-1.256
2026-08-12,JPY,2026-09-04,23,0,0.00635,0.006286,above,5834,4340,1494,1.0,1.0181,0,86,-1,0,-0.166,,0.3239
2026-08-12,AUD,2026-09-04,23,0,0.705,0.70575,below,3892,2724,1168,1.0,-0.1063,0,0,172,1,-0.024,AWAY,-0.9692
2026-08-12,AUD,2026-09-04,23,0,0.7,0.70575,below,2396,1299,1097,1.0,-0.8147,0,0,14,0,-0.096,,-1.6716
2026-08-12,AUD,2026-09-04,23,0,0.71,0.70575,above,1093,1031,62,1.0,0.6022,0,1,2,0,0.005,,-0.2669
2026-08-12,CAD,2026-09-04,23,0,0.72,0.7181,above,4148,2868,1280,1.0,0.2646,0,2,-1,1,-0.037,THROUGH,-0.6828
2026-08-12,CAD,2026-09-04,23,0,0.73,0.7181,above,3402,2990,412,1.0,1.6572,0,0,0,0,,,0.6966
2026-08-12,CAD,2026-09-04,23,0,0.735,0.7181,above,2884,2798,86,1.0,2.3534,0,0,0,0,,,1.3863
2026-08-12,CHF,2026-09-04,23,0,1.255,1.23325,above,4001,3809,192,1.0,1.7636,0,0,0,0,-0.078,,-0.1472
2026-08-12,CHF,2026-09-04,23,0,1.25,1.23325,above,2642,2438,204,1.0,1.3582,0,0,2,0,-0.052,,-0.545
2026-08-12,CHF,2026-09-04,23,0,1.24,1.23325,above,2074,1478,596,1.0,0.5473,0,0,0,0,-0.057,,-1.3407
2026-08-13,EUR,2026-09-04,22,0,1.18,1.1543,above,20144,19076,1068,1.0,2.2265,0,-1115,0,0,,,0.9712
2026-08-13,EUR,2026-09-04,22,0,1.165,1.1543,above,9943,7933,2010,1.0,0.927,0,999,0,0,-0.041,,-0.3123
2026-08-13,EUR,2026-09-04,22,0,1.15,1.1543,below,8952,4559,4393,1.0,-0.3725,0,0,17,1,0.034,AWAY,-1.5959
2026-08-13,GBP,2026-09-04,22,0,1.34,1.3484,below,3315,278,3037,1.0,-0.623,0,0,498,0,0.007,,-1.673
2026-08-13,GBP,2026-09-04,22,0,1.36,1.3484,above,2525,2480,45,1.0,0.8603,0,8,0,0,-0.092,,-0.2055
2026-08-13,GBP,2026-09-04,22,0,1.335,1.3484,below,2006,7,1999,1.0,-0.9938,0,0,-2,0,-0.006,,-2.0399
2026-08-13,JPY,2026-09-04,22,0,0.0063,0.006284,above,10190,2706,7484,1.0,0.2546,0,-32,2,1,-0.0,PIN,0.0874
2026-08-13,JPY,2026-09-04,22,0,0.00625,0.006284,below,6092,1009,5083,1.0,-0.5411,0,-1,59,0,-0.127,,-0.707
2026-08-13,JPY,2026-09-04,22,0,0.00635,0.006284,above,5843,4349,1494,1.0,1.0503,0,9,0,0,0.026,,0.8817
2026-08-13,AUD,2026-09-04,22,0,0.705,0.7054,below,3893,2725,1168,1.0,-0.0567,0,1,0,1,0.025,AWAY,-0.823
2026-08-13,AUD,2026-09-04,22,0,0.7,0.7054,below,2396,1299,1097,1.0,-0.7655,0,0,0,0,-0.017,,-1.5263
2026-08-13,AUD,2026-09-04,22,0,0.71,0.7054,above,1113,1051,62,1.0,0.6521,0,20,0,0,-0.068,,-0.1196
2026-08-13,CAD,2026-09-04,22,0,0.72,0.7186,above,4146,2867,1279,1.0,0.1948,0,-1,-1,1,-0.105,THROUGH,-0.8264
2026-08-13,CAD,2026-09-04,22,0,0.73,0.7186,above,3402,2990,412,1.0,1.5864,0,0,0,0,,,0.551
2026-08-13,CAD,2026-09-04,22,0,0.735,0.7186,above,2885,2799,86,1.0,2.2822,0,1,0,0,,,1.2397
2026-08-13,CHF,2026-09-04,22,0,1.255,1.2326,above,4001,3809,192,1.0,1.8173,0,0,0,0,0.063,,0.2396
2026-08-13,CHF,2026-09-04,22,0,1.25,1.2326,above,2642,2438,204,1.0,1.4117,0,0,0,0,-0.091,,-0.1597
2026-08-13,CHF,2026-09-04,22,0,1.24,1.2326,above,2074,1478,596,1.0,0.6004,0,0,0,0,0.003,,-0.9585
2026-08-14,EUR,2026-09-04,21,0,1.18,1.1579,above,21058,19140,1918,1.0,1.9086,0,64,850,0,0.011,,0.9151
2026-08-14,EUR,2026-09-04,21,0,1.165,1.1579,above,9938,7923,2015,1.0,0.6132,0,-10,5,0,-0.023,,-0.3677
2026-08-14,EUR,2026-09-04,21,0,1.15,1.1579,below,9006,4547,4459,1.0,-0.6823,0,-12,66,0,-0.037,,-1.6506
2026-08-14,GBP,2026-09-04,21,0,1.34,1.3533,below,3312,277,3035,1.0,-0.9828,0,-1,-2,0,-0.006,,-1.8387
2026-08-14,GBP,2026-09-04,21,0,1.36,1.3533,above,2517,2472,45,1.0,0.4951,0,-8,0,1,0.021,THROUGH,-0.3736
2026-08-14,GBP,2026-09-04,21,0,1.335,1.3533,below,2005,7,1998,1.0,-1.3523,0,0,-1,0,0.043,,-2.205
2026-08-14,JPY,2026-09-04,21,0,0.0063,0.0062885,above,9725,2247,7478,1.0,0.1829,0,-459,-6,1,-0.036,PIN,0.0159
2026-08-14,JPY,2026-09-04,21,0,0.00625,0.0062885,below,6092,1008,5084,1.0,-0.6122,0,-1,1,0,-0.036,,-0.7779
2026-08-14,JPY,2026-09-04,21,0,0.00635,0.0062885,above,5870,4376,1494,1.0,0.978,0,27,0,0,0.025,,0.8097
2026-08-14,AUD,2026-09-04,21,0,0.705,0.70785,below,3890,2722,1168,1.0,-0.4026,0,-3,0,1,-0.065,AWAY,-1.749
2026-08-14,AUD,2026-09-04,21,0,0.7,0.70785,below,2395,1299,1096,1.0,-1.109,0,0,-1,0,0.054,,-2.4458
2026-08-14,AUD,2026-09-04,21,0,0.71,0.70785,above,1105,1043,62,1.0,0.3037,0,-8,0,1,0.061,THROUGH,-1.0522
2026-08-14,CAD,2026-09-04,21,0,0.72,0.72155,below,4130,2861,1269,1.0,-0.2148,0,-6,-10,1,-0.032,AWAY,-1.0173
2026-08-14,CAD,2026-09-04,21,0,0.73,0.72155,above,3389,2977,412,1.0,1.1711,0,-13,0,0,0.001,,0.3574
2026-08-14,CAD,2026-09-04,21,0,0.735,0.72155,above,2886,2798,88,1.0,1.864,0,-1,2,0,,,1.0448
2026-08-14,CHF,2026-09-04,21,0,1.255,1.23375,above,4002,3810,192,1.0,1.7224,0,1,0,0,0.089,,0.2717
2026-08-14,CHF,2026-09-04,21,0,1.25,1.23375,above,2642,2439,203,1.0,1.3171,0,1,-1,0,-0.07,,-0.1278
2026-08-14,CHF,2026-09-04,21,0,1.24,1.23375,above,2074,1478,596,1.0,0.5066,0,0,0,0,-0.044,,-0.9268
2026-08-17,EUR,2026-09-04,18,0,1.18,1.1585,above,21931,19941,1990,1.0,1.8558,0,801,72,0,0.068,,1.075
2026-08-17,EUR,2026-09-04,18,0,1.165,1.1585,above,9921,7911,2010,1.0,0.5611,0,-12,-5,0,0.035,,-0.2099
2026-08-17,EUR,2026-09-04,18,0,1.17,1.1585,above,9390,6860,2530,1.0,0.9927,0,754,3,0,0.069,,0.2184
2026-08-17,GBP,2026-09-04,18,0,1.34,1.3538,below,3312,277,3035,1.0,-1.0194,0,0,0,0,-0.072,,-1.6947
2026-08-17,GBP,2026-09-04,18,0,1.36,1.3538,above,2512,2467,45,1.0,0.458,0,-5,0,1,0.022,THROUGH,-0.2274
2026-08-17,GBP,2026-09-04,18,0,1.335,1.3538,below,2005,7,1998,1.0,-1.3887,0,0,0,0,-0.104,,-2.0615
2026-08-17,JPY,2026-09-04,18,0,0.0063,0.0062795,above,9723,2244,7479,1.0,0.3265,0,-3,1,1,-0.036,PIN,0.1271
2026-08-17,JPY,2026-09-04,18,0,0.00625,0.0062795,below,6111,1008,5103,1.0,-0.4698,0,0,19,1,-0.106,AWAY,-0.6675
2026-08-17,JPY,2026-09-04,18,0,0.00635,0.0062795,above,5868,4380,1488,1.0,1.1227,0,4,-6,0,0.017,,0.9218
2026-08-17,AUD,2026-09-04,18,0,0.705,0.7099,below,3891,2720,1171,1.0,-0.6902,0,-2,3,0,0.084,,-1.3365
2026-08-17,AUD,2026-09-04,18,0,0.7,0.7099,below,2390,1291,1099,1.0,-1.3946,0,-8,3,0,-0.094,,-2.0362
2026-08-17,AUD,2026-09-04,18,0,0.72,0.7099,above,1101,1081,20,1.0,1.4227,0,-1,0,0,-0.086,,0.7627
2026-08-17,CAD,2026-09-04,18,0,0.72,0.72155,below,4130,2858,1272,1.0,-0.2148,0,-3,3,1,0.128,PIN,-0.3736
2026-08-17,CAD,2026-09-04,18,0,0.73,0.72155,above,3389,2977,412,1.0,1.1711,0,0,0,0,0.028,,1.0101
2026-08-17,CAD,2026-09-04,18,0,0.735,0.72155,above,2886,2798,88,1.0,1.864,0,0,0,0,,,1.702
2026-08-17,CHF,2026-09-04,18,0,1.255,1.23595,above,4002,3810,192,1.0,1.5413,0,0,0,0,-0.043,,0.4925
2026-08-17,CHF,2026-09-04,18,0,1.25,1.23595,above,2640,2439,201,1.0,1.1368,0,0,-2,0,-0.028,,0.0921
2026-08-17,CHF,2026-09-04,18,0,1.24,1.23595,above,2075,1479,596,1.0,0.3277,0,1,0,1,-0.055,THROUGH,-0.7087
2026-08-18,EUR,2026-09-04,17,0,1.18,1.15885,above,21943,19953,1990,1.0,1.8251,0,12,0,0,-0.149,,0.9928
2026-08-18,EUR,2026-09-04,17,0,1.165,1.15885,above,9912,7902,2010,1.0,0.5307,0,-9,0,0,-0.023,,-0.291
2026-08-18,EUR,2026-09-04,17,0,1.15,1.15885,below,9749,4667,5082,1.0,-0.7637,0,130,552,0,0.025,,-1.5748
2026-08-18,GBP,2026-09-04,17,0,1.34,1.3534,below,3312,277,3035,1.0,-0.9901,0,0,0,0,0.002,,-1.8027
2026-08-18,GBP,2026-09-04,17,0,1.36,1.3534,above,2457,2412,45,1.0,0.4877,0,-55,0,1,-0.023,THROUGH,-0.3371
2026-08-18,GBP,2026-09-04,17,0,1.335,1.3534,below,2005,7,1998,1.0,-1.3595,0,0,0,0,-0.034,,-2.1691
2026-08-18,JPY,2026-09-04,17,0,0.0063,0.0062785,above,9451,2241,7210,1.0,0.3424,0,-3,-269,1,-0.131,PIN,0.151
2026-08-18,JPY,2026-09-04,17,0,0.00625,0.0062785,below,6042,993,5049,1.0,-0.4539,0,-15,-54,1,0.002,AWAY,-0.6438
2026-08-18,JPY,2026-09-04,17,0,0.00635,0.0062785,above,5879,4391,1488,1.0,1.1388,0,11,0,0,0.03,,0.9459
2026-08-18,AUD,2026-09-04,17,0,0.705,0.70815,below,3951,2720,1231,1.0,-0.4448,0,0,60,1,0.095,AWAY,-1.5019
2026-08-18,AUD,2026-09-04,17,0,0.7,0.70815,below,2390,1290,1100,1.0,-1.1509,0,-1,1,0,0.077,,-2.2005
2026-08-18,AUD,2026-09-04,17,0,0.71,0.70815,above,1100,1034,66,1.0,0.2612,0,-1,1,1,0.078,THROUGH,-0.8034
2026-08-18,CAD,2026-09-04,17,0,0.72,0.72,above,4209,2858,1351,1.0,0.0,0,0,79,1,0.049,AWAY,-0.5181
2026-08-18,CAD,2026-09-04,17,0,0.73,0.72,above,3389,2977,412,1.0,1.3889,0,0,0,0,-0.067,,0.8636
2026-08-18,CAD,2026-09-04,17,0,0.735,0.72,above,2886,2798,88,1.0,2.0833,0,0,0,0,,,1.5544
2026-08-18,CHF,2026-09-04,17,0,1.255,1.23445,above,4003,3811,192,1.0,1.6647,0,1,0,0,-0.007,,0.4321
2026-08-18,CHF,2026-09-04,17,0,1.25,1.23445,above,2640,2438,202,1.0,1.2597,0,-1,1,0,-0.013,,0.032
2026-08-18,CHF,2026-09-04,17,0,1.24,1.23445,above,2075,1479,596,1.0,0.4496,0,0,0,1,-0.024,THROUGH,-0.7682
2026-08-19,EUR,2026-09-04,16,0,1.18,1.16855,above,22070,19880,2190,1.0,0.9798,0,-73,200,0,-0.005,,0.859
2026-08-19,EUR,2026-09-04,16,0,1.165,1.16855,below,9862,7889,1973,1.0,-0.3038,0,-13,-37,1,-0.008,PIN,-0.4231
2026-08-19,EUR,2026-09-04,16,0,1.15,1.16855,below,9716,4664,5052,1.0,-1.5874,0,-3,-30,0,-0.003,,-1.7052
2026-08-19,GBP,2026-09-04,16,0,1.34,1.3607,below,3312,277,3035,1.0,-1.5213,0,0,0,0,0.047,,-1.4053
2026-08-19,GBP,2026-09-04,16,0,1.36,1.3607,below,2452,2394,58,1.0,-0.0514,0,-18,13,1,-0.015,THROUGH,0.0662
2026-08-19,GBP,2026-09-04,16,0,1.335,1.3607,below,2005,7,1998,1.0,-1.8887,0,0,0,0,,,-1.7732
2026-08-19,JPY,2026-09-04,16,0,0.0063,0.0063295,below,7430,2228,5202,1.0,-0.4661,0,-13,-2008,1,-0.011,PIN,-0.4189
2026-08-19,JPY,2026-09-04,16,0,0.00625,0.0063295,below,5911,999,4912,1.0,-1.256,0,6,-137,0,-0.045,,-1.2092
2026-08-19,JPY,2026-09-04,16,0,0.00635,0.0063295,above,5853,4408,1445,1.0,0.3239,0,17,-43,1,-0.043,PIN,0.3715
2026-08-19,AUD,2026-09-04,16,0,0.705,0.7119,below,3999,2718,1281,1.0,-0.9692,0,-2,50,0,-0.038,,-1.5019
2026-08-19,AUD,2026-09-04,16,0,0.7,0.7119,below,2390,1290,1100,1.0,-1.6716,0,0,0,0,0.02,,-2.2005
2026-08-19,AUD,2026-09-04,16,0,0.71,0.7119,below,1099,1033,66,1.0,-0.2669,0,-1,0,1,0.018,AWAY,-0.8034
