session,usd_factor,dispersion,dispersion_pct,regime,n_clean,EUR_front,EUR_dte,EUR_F,EUR_atm,EUR_rr25,EUR_G,EUR_dG5,EUR_zG,EUR_zRR,EUR_zDG,EUR_score,EUR_residual,EUR_gate,EUR_conc_pct,EUR_oi_up_pct,EUR_cp_native,EUR_doi_pct,EUR_doi_net,EUR_pin,EUR_flow,EUR_next,EUR_n_iv,EUR_n_hist,GBP_front,GBP_dte,GBP_F,GBP_atm,GBP_rr25,GBP_G,GBP_dG5,GBP_zG,GBP_zRR,GBP_zDG,GBP_score,GBP_residual,GBP_gate,GBP_conc_pct,GBP_oi_up_pct,GBP_cp_native,GBP_doi_pct,GBP_doi_net,GBP_pin,GBP_flow,GBP_next,GBP_n_iv,GBP_n_hist,JPY_front,JPY_dte,JPY_F,JPY_atm,JPY_rr25,JPY_G,JPY_dG5,JPY_zG,JPY_zRR,JPY_zDG,JPY_score,JPY_residual,JPY_gate,JPY_conc_pct,JPY_oi_up_pct,JPY_cp_native,JPY_doi_pct,JPY_doi_net,JPY_pin,JPY_flow,JPY_next,JPY_n_iv,JPY_n_hist,AUD_front,AUD_dte,AUD_F,AUD_atm,AUD_rr25,AUD_G,AUD_dG5,AUD_zG,AUD_zRR,AUD_zDG,AUD_score,AUD_residual,AUD_gate,AUD_conc_pct,AUD_oi_up_pct,AUD_cp_native,AUD_doi_pct,AUD_doi_net,AUD_pin,AUD_flow,AUD_next,AUD_n_iv,AUD_n_hist,CAD_front,CAD_dte,CAD_F,CAD_atm,CAD_rr25,CAD_G,CAD_dG5,CAD_zG,CAD_zRR,CAD_zDG,CAD_score,CAD_residual,CAD_gate,CAD_conc_pct,CAD_oi_up_pct,CAD_cp_native,CAD_doi_pct,CAD_doi_net,CAD_pin,CAD_flow,CAD_next,CAD_n_iv,CAD_n_hist,CHF_front,CHF_dte,CHF_F,CHF_atm,CHF_rr25,CHF_G,CHF_dG5,CHF_zG,CHF_zRR,CHF_zDG,CHF_score,CHF_residual,CHF_gate,CHF_conc_pct,CHF_oi_up_pct,CHF_cp_native,CHF_doi_pct,CHF_doi_net,CHF_pin,CHF_flow,CHF_next,CHF_n_iv,CHF_n_hist,EURGBP_gap,EURGBP_dir,EURGBP_strength,EURGBP_eligible,EURGBP_flags,EURJPY_gap,EURJPY_dir,EURJPY_strength,EURJPY_eligible,EURJPY_flags,EURAUD_gap,EURAUD_dir,EURAUD_strength,EURAUD_eligible,EURAUD_flags,EURCAD_gap,EURCAD_dir,EURCAD_strength,EURCAD_eligible,EURCAD_flags,EURCHF_gap,EURCHF_dir,EURCHF_strength,EURCHF_eligible,EURCHF_flags,GBPJPY_gap,GBPJPY_dir,GBPJPY_strength,GBPJPY_eligible,GBPJPY_flags,GBPAUD_gap,GBPAUD_dir,GBPAUD_strength,GBPAUD_eligible,GBPAUD_flags,GBPCAD_gap,GBPCAD_dir,GBPCAD_strength,GBPCAD_eligible,GBPCAD_flags,GBPCHF_gap,GBPCHF_dir,GBPCHF_strength,GBPCHF_eligible,GBPCHF_flags,AUDJPY_gap,AUDJPY_dir,AUDJPY_strength,AUDJPY_eligible,AUDJPY_flags,CADJPY_gap,CADJPY_dir,CADJPY_strength,CADJPY_eligible,CADJPY_flags,CHFJPY_gap,CHFJPY_dir,CHFJPY_strength,CHFJPY_eligible,CHFJPY_flags,AUDCAD_gap,AUDCAD_dir,AUDCAD_strength,AUDCAD_eligible,AUDCAD_flags,AUDCHF_gap,AUDCHF_dir,AUDCHF_strength,AUDCHF_eligible,AUDCHF_flags,CADCHF_gap,CADCHF_dir,CADCHF_strength,CADCHF_eligible,CADCHF_flags
2026-07-08,0.269231,0.114046,14.0,DOLLAR_PURE,4,2026-08-07,30,1.14435,0.054507,0.173085,-0.016633,-0.074482,-0.576923,-0.423077,0.5625,-0.423077,-0.153846,CLEAN,11.272049,56.757884,27/15,3.780324,0.040239,True,False,False,29,26,2026-08-07,30,1.34,0.058701,-0.59282,-0.012817,-0.153363,-0.192308,0.961538,-0.6875,-0.192308,0.076923,CLEAN,9.397078,41.902737,12/18,2.705178,-0.018316,False,False,False,30,26,2026-08-07,30,0.006174,0.073746,2.425042,0.455411,0.037966,-0.269231,-0.346154,-0.6875,-0.346154,-0.076923,CLEAN,16.689008,78.963998,17/8,-2.710759,-0.046546,False,False,False,28,26,2026-08-07,30,0.6931,0.074509,-1.061272,0.219883,-0.132699,-0.192308,0.807692,-0.8125,-0.192308,0.076923,CLEAN,21.707608,66.08666,13/9,3.158821,-0.016454,False,False,False,24,26,2026-08-07,30,0.707,0.044569,0.493566,0.023454,-0.342808,-0.961538,-0.16,-0.9375,-0.9375,-0.668269,PROXY,13.944809,57.226872,11/8,10.829782,-0.013537,False,False,False,27,26,2026-08-07,30,1.2473,0.066046,-0.18021,0.53146,-0.022944,0.5,0.346154,0.1875,0.346154,0.615385,NA,26.944444,93.777778,3/0,0.334448,-0.003344,False,False,False,25,26,-0.230769,▼,30.0,1,PIN,-0.076923,▼,22.0,1,PIN,-0.230769,▼,14.0,1,PIN,0.514423,▲,78.0,0,NO_VOTE|PIN,-0.769231,▼,70.0,0,NO_VOTE|PIN,0.153846,▲,10.0,1,,0.0,—,12.0,1,,0.745192,▲,62.0,0,NO_VOTE,-0.538462,▼,74.0,0,NO_VOTE,0.153846,▲,6.0,1,,-0.591346,▼,70.0,0,NO_VOTE,0.692308,▲,34.0,0,NO_VOTE,0.745192,▲,42.0,0,NO_VOTE,-0.538462,▼,58.0,0,NO_VOTE,-1.283654,▼,90.0,0,NO_VOTE
2026-07-09,0.481481,0.164733,21.153846,CROSS,4,2026-08-07,29,1.145,0.054072,0.106488,-0.032674,-0.167947,-0.666667,-0.666667,-0.352941,-0.666667,-0.185185,CLEAN,11.140317,51.002448,27/15,1.182483,0.003585,True,False,False,28,27,2026-08-07,29,1.3416,0.057237,-0.584944,-0.017605,-0.132013,-0.222222,0.962963,-0.588235,-0.222222,0.259259,CLEAN,9.223726,43.04181,11/18,1.879416,0.020029,False,False,False,30,27,2026-08-07,29,0.006178,0.063481,2.352439,0.430557,-0.051355,-0.444444,-0.37037,-0.941176,-0.444444,0.037037,CLEAN,16.58336,78.680797,17/8,0.887272,0.003511,False,False,False,27,27,2026-08-07,29,0.69385,0.07094,-1.14967,0.194681,-0.228428,-0.518519,0.592593,-0.941176,-0.518519,-0.037037,CLEAN,21.75579,65.957084,13/9,0.17059,-0.002047,False,False,False,23,27,2026-08-07,29,0.7071,0.042248,0.434298,-0.000674,-0.318422,-0.962963,-0.269231,-0.705882,-0.705882,-0.224401,PROXY,13.481303,56.877323,11/8,3.438136,-0.002262,False,False,False,27,27,2026-08-07,29,1.2485,0.064656,-0.254315,0.506581,-0.082292,0.296296,-0.37037,-0.117647,-0.117647,0.363834,NA,26.854928,93.79845,3/0,0.333333,0.003333,True,False,False,24,27,-0.444444,▼,59.615385,1,PIN,-0.222222,▼,32.692308,1,PIN,-0.148148,▼,13.461538,1,PIN,0.039216,▲,13.461538,0,NO_VOTE|PIN,-0.54902,▼,55.769231,0,NO_VOTE|PIN,0.222222,▲,21.153846,1,,0.296296,▲,59.615385,1,,0.48366,▲,48.076923,0,NO_VOTE,-0.104575,▼,9.615385,0,NO_VOTE|PIN,-0.074074,▼,5.769231,1,,-0.261438,▼,32.692308,0,NO_VOTE,0.326797,▲,9.615385,0,NO_VOTE|PIN,0.187364,▲,13.461538,0,NO_VOTE,-0.400871,▼,36.538462,0,NO_VOTE|PIN,-0.588235,▼,51.923077,0,NO_VOTE|PIN
2026-07-10,0.214286,0.15885,20.37037,CROSS,4,2026-08-07,28,1.14325,0.053105,0.180623,0.025718,0.004209,-0.321429,-0.321429,0.722222,-0.321429,-0.107143,CLEAN,10.703371,57.605939,27/15,4.142507,0.021325,True,False,False,28,28,2026-08-07,28,1.3399,0.055503,-0.540181,0.024357,-0.131466,-0.107143,0.964286,-0.5,-0.107143,0.107143,CLEAN,9.031578,47.142198,12/18,2.127516,0.014273,False,False,False,29,28,2026-08-07,28,0.006202,0.069841,2.855641,0.382633,0.100145,-0.535714,-0.107143,0.055556,-0.107143,0.107143,CLEAN,16.010483,76.03378,19/10,8.636507,0.062638,False,False,False,27,28,2026-08-07,28,0.6948,0.070347,-0.96113,0.173004,-0.15856,-0.678571,0.964286,-0.833333,-0.678571,-0.464286,CLEAN,21.522398,66.487033,12/10,1.123978,0.014475,False,False,False,23,28,2026-08-07,28,0.7077,0.043094,0.576129,-0.029522,-0.275063,-0.964286,-0.074074,-0.5,-0.5,-0.285714,PROXY,13.057051,56.932185,11/8,1.574459,0.00328,False,False,False,29,28,2026-08-07,28,1.2455,0.064988,-0.210172,0.60864,0.202856,0.892857,-0.035714,0.722222,0.722222,0.936508,NA,26.79558,93.701657,3/0,0.221484,0.0,False,False,False,23,28,-0.214286,▼,27.777778,1,PIN,-0.214286,▼,31.481481,1,PIN,0.357143,▲,31.481481,1,PIN,0.178571,▲,38.888889,0,NO_VOTE|PIN,-1.043651,▼,94.444444,0,NO_VOTE|PIN,0.0,—,3.703704,1,,0.571429,▲,79.62963,1,,0.392857,▲,42.592593,0,NO_VOTE,-0.829365,▼,87.037037,0,NO_VOTE,-0.571429,▼,31.481481,1,,-0.392857,▼,50.0,0,NO_VOTE,0.829365,▲,42.592593,0,NO_VOTE,-0.178571,▼,12.962963,0,NO_VOTE,-1.400794,▼,98.148148,0,NO_VOTE,-1.222222,▼,83.333333,0,NO_VOTE
2026-07-13,-0.103448,0.204497,33.928571,CROSS,4,2026-08-07,25,1.1403,0.05789,0.066081,0.085945,0.131589,0.0,-0.689655,0.736842,0.0,-0.103448,CLEAN,10.500722,57.397689,28/16,2.789978,-0.002264,True,False,False,28,29,2026-08-07,25,1.336,0.060201,-0.673196,0.065323,0.002739,0.206897,0.551724,-0.105263,0.206897,0.103448,CLEAN,8.835859,46.591422,12/18,2.215044,-0.02215,False,False,False,30,29,2026-08-07,25,0.006176,0.066821,2.70166,0.441799,-0.030379,-0.275862,-0.137931,-0.842105,-0.275862,-0.37931,CLEAN,16.227145,79.313174,19/9,-0.617356,-0.006057,False,False,False,22,29,2026-08-07,25,0.69185,0.074501,-1.325026,0.284034,0.079505,0.275862,0.206897,0.421053,0.275862,0.172414,CLEAN,21.189468,66.90755,13/10,1.372516,-0.004294,False,False,False,22,29,2026-08-07,25,0.7078,0.045012,0.717015,-0.037037,-0.327282,-0.965517,-0.035714,-0.736842,-0.736842,-0.84029,PROXY,12.894989,56.825194,11/9,1.173305,-0.001184,False,False,False,30,29,2026-08-07,25,1.2368,0.069044,-0.412937,0.882827,0.500755,0.965517,-0.896552,0.947368,0.947368,0.84392,NA,26.825221,94.966814,3/0,-0.110497,0.001105,False,False,False,22,29,-0.206897,▼,23.214286,1,PIN,0.275862,▲,41.071429,1,PIN,-0.275862,▼,26.785714,1,PIN,0.736842,▲,80.357143,0,NO_VOTE|PIN,-0.947368,▼,83.928571,0,NO_VOTE|PIN,0.482759,▲,30.357143,1,,-0.068966,▼,26.785714,1,,0.943739,▲,76.785714,0,NO_VOTE,-0.740472,▼,83.928571,0,NO_VOTE,0.551724,▲,26.785714,1,,-0.46098,▼,62.5,0,NO_VOTE,1.22323,▲,76.785714,0,NO_VOTE,1.012704,▲,73.214286,0,NO_VOTE,-0.671506,▼,69.642857,0,NO_VOTE,-1.684211,▼,94.642857,0,NO_VOTE
2026-07-14,0.466667,0.19768,32.758621,CROSS,4,2026-08-07,24,1.14395,0.052929,0.107499,-0.005831,0.029597,-0.5,-0.566667,0.65,-0.5,-0.033333,CLEAN,9.85773,57.224946,28/17,-0.083052,0.001071,False,False,False,26,30,2026-08-07,24,1.3382,0.057727,-0.747842,0.037458,-0.023267,-0.1,0.233333,-0.15,-0.1,0.366667,CLEAN,8.598506,47.09722,12/18,2.7604,0.009158,False,False,False,28,30,2026-08-07,24,0.006182,0.062793,2.592947,0.429636,-0.003024,-0.433333,-0.3,-0.75,-0.433333,0.033333,CLEAN,15.884988,79.635891,19/10,1.397679,0.013156,False,False,False,22,30,2026-08-07,24,0.69705,0.069216,-1.110754,0.080585,-0.17669,-0.7,0.633333,-0.85,-0.7,-0.233333,CLEAN,21.067533,54.900491,12/11,-0.24919,0.000332,True,False,False,22,30,2026-08-07,24,0.71195,0.043752,0.625674,-0.249144,-0.343765,-0.966667,-0.068966,-0.95,-0.95,-0.483333,PROXY,12.833828,41.140314,8/12,0.393659,-0.002021,False,False,False,28,30,2026-08-07,24,1.24425,0.065572,-0.14677,0.659986,0.134662,0.9,0.566667,0.55,0.566667,1.033333,NA,26.743548,94.179023,3/0,0.719027,-0.003872,False,False,False,21,30,-0.4,▼,60.344828,1,,-0.066667,▼,18.965517,1,,0.2,▲,15.517241,1,PIN,0.45,▲,63.793103,0,NO_VOTE,-1.066667,▼,94.827586,0,NO_VOTE,0.333333,▲,29.310345,1,,0.6,▲,84.482759,1,PIN,0.85,▲,70.689655,0,NO_VOTE,-0.666667,▼,77.586207,0,NO_VOTE,-0.266667,▼,12.068966,1,PIN,-0.516667,▼,68.965517,0,NO_VOTE,1.0,▲,58.62069,0,NO_VOTE,0.25,▲,24.137931,0,NO_VOTE|PIN,-1.266667,▼,94.827586,0,NO_VOTE|PIN,-1.516667,▼,91.37931,0,NO_VOTE
2026-07-15,0.709677,0.191303,31.666667,CROSS,4,2026-08-07,23,1.1482,0.053153,0.421517,-0.05731,-0.040677,-0.83871,0.0,0.380952,0.0,0.709677,CLEAN,9.415241,52.090232,27/18,4.776475,0.02131,False,False,False,27,31,2026-08-07,23,1.3537,0.060379,-0.453295,-0.231661,-0.218844,-0.83871,0.967742,-0.952381,-0.83871,-0.129032,CLEAN,8.42403,28.069852,7/18,2.071173,0.022469,False,False,False,29,31,2026-08-07,23,0.006187,0.063034,2.840547,0.363295,-0.092115,-0.580645,-0.064516,-0.952381,-0.580645,0.129032,CLEAN,14.352759,79.902272,19/10,4.675625,-0.019304,False,False,False,20,31,2026-08-07,23,0.7005,0.068891,-0.944644,-0.063517,-0.2834,-0.83871,0.967742,-0.952381,-0.83871,-0.129032,CLEAN,20.752823,32.045169,10/12,-0.449663,-0.0005,True,False,False,22,31,2026-08-07,23,0.7132,0.042478,0.990066,-0.305667,-0.329121,-0.967742,0.033333,-0.761905,-0.761905,-0.052227,PROXY,12.847443,37.205602,5/12,-0.105977,-0.006994,False,False,False,30,31,2026-08-07,23,1.251,0.06603,-0.004608,0.378852,-0.152608,0.0,0.774194,-0.47619,0.0,0.709677,NA,25.645076,89.046867,3/0,4.283361,0.054915,True,False,False,21,31,0.83871,▲,85.0,1,,0.580645,▲,58.333333,1,,0.83871,▲,65.0,1,PIN,0.761905,▲,81.666667,0,NO_VOTE,0.0,—,6.666667,0,NO_VOTE|PIN,-0.258065,▼,25.0,1,,0.0,—,11.666667,1,PIN,-0.076805,▼,25.0,0,NO_VOTE,-0.83871,▼,88.333333,0,NO_VOTE|PIN,-0.258065,▼,11.666667,1,PIN,-0.18126,▼,25.0,0,NO_VOTE,0.580645,▲,21.666667,0,NO_VOTE|PIN,-0.076805,▼,11.666667,0,NO_VOTE|PIN,-0.83871,▼,85.0,0,NO_VOTE|PIN,-0.761905,▼,51.666667,0,NO_VOTE|PIN
2026-07-16,0.302557,0.324319,56.451613,CROSS,4,2026-08-07,22,1.1452,0.050522,0.225991,-0.035276,-0.002602,-0.65625,-0.03125,0.5,-0.03125,0.271307,CLEAN,11.721727,51.177384,28/18,5.903928,-0.029284,False,False,False,26,32,2026-08-07,22,1.3471,0.058075,-0.725592,-0.079957,-0.062352,-0.40625,0.34375,-0.136364,-0.136364,0.166193,CLEAN,10.444028,36.124851,10/19,8.153477,-0.047224,True,False,False,29,32,2026-08-07,22,0.006171,0.063193,2.409246,0.413768,-0.016789,-0.46875,-0.40625,-0.681818,-0.46875,-0.166193,CLEAN,15.076469,80.279045,20/9,2.890429,0.017254,False,False,False,19,32,2026-08-07,22,0.69915,0.066943,-1.121376,-0.010791,-0.205472,-0.78125,0.53125,-0.772727,-0.772727,-0.47017,CLEAN,20.791084,52.903712,11/11,-0.184023,0.002008,True,False,False,23,32,2026-08-07,22,0.71285,0.042297,0.502181,-0.301026,-0.300352,-0.90625,-0.193548,-0.409091,-0.409091,-0.106534,PROXY,12.85017,38.327674,6/12,-0.021218,0.0,False,False,False,30,32,2026-08-07,22,1.24405,0.062907,-0.095639,0.638545,0.131964,0.84375,0.59375,0.5,0.59375,0.896307,NA,25.645076,94.734071,3/0,0.0,0.0,False,False,False,18,32,0.105114,▲,14.516129,1,PIN,0.4375,▲,53.225806,1,,0.741477,▲,56.451613,1,PIN,0.377841,▲,53.225806,0,NO_VOTE,-0.625,▼,53.225806,0,NO_VOTE,0.332386,▲,30.645161,1,PIN,0.636364,▲,85.483871,1,PIN,0.272727,▲,40.322581,0,NO_VOTE|PIN,-0.730114,▼,79.032258,0,NO_VOTE|PIN,-0.303977,▼,17.741935,1,PIN,0.059659,▲,14.516129,0,NO_VOTE,1.0625,▲,70.967742,0,NO_VOTE,-0.363636,▼,33.870968,0,NO_VOTE|PIN,-1.366477,▼,95.16129,0,NO_VOTE|PIN,-1.002841,▼,69.354839,0,NO_VOTE
2026-07-17,0.325428,0.089855,7.8125,DOLLAR_PURE,4,2026-08-07,21,1.1449,0.052327,0.178634,-0.013372,-0.03909,-0.424242,-0.30303,0.347826,-0.30303,0.022398,CLEAN,12.43949,59.326717,29/17,2.939931,-0.031896,False,False,False,25,33,2026-08-07,21,1.3455,0.057079,-0.586909,-0.019594,-0.043951,-0.242424,0.787879,-0.086957,-0.086957,0.238472,CLEAN,10.205794,37.048429,11/19,1.665814,0.012451,True,False,False,28,33,2026-08-07,21,0.006169,0.063036,2.870773,0.415084,0.032451,-0.424242,0.060606,-0.434783,-0.424242,-0.098814,CLEAN,15.472657,80.259393,20/9,0.33539,0.000885,False,False,False,20,33,2026-08-07,21,0.69795,0.068071,-1.066609,0.047446,-0.125558,-0.727273,0.666667,-0.347826,-0.347826,-0.022398,CLEAN,20.150045,53.535024,11/11,2.76544,0.014917,True,False,False,22,33,2026-08-07,21,0.71465,0.042414,0.663219,-0.321894,-0.292372,-0.969697,-0.03125,-0.347826,-0.347826,-0.022398,PROXY,12.699245,36.944211,5/12,1.188455,0.012733,False,False,False,30,33,2026-08-07,21,1.2461,0.06409,-0.055446,0.567265,-0.041375,0.545455,0.666667,-0.086957,0.545455,0.870883,NA,25.510739,89.785228,3/0,0.526593,0.009479,False,False,False,19,33,-0.216074,▼,32.8125,1,PIN,0.121212,▲,23.4375,1,,0.044796,▲,7.8125,1,PIN,0.044796,▲,14.0625,0,NO_VOTE,-0.848485,▼,70.3125,0,NO_VOTE,0.337286,▲,35.9375,1,PIN,0.26087,▲,48.4375,1,PIN,0.26087,▲,39.0625,0,NO_VOTE|PIN,-0.632411,▼,70.3125,0,NO_VOTE|PIN,0.076416,▲,7.8125,1,PIN,0.076416,▲,17.1875,0,NO_VOTE,0.969697,▲,51.5625,0,NO_VOTE,0.0,—,3.125,0,NO_VOTE|PIN,-0.893281,▼,82.8125,0,NO_VOTE|PIN,-0.893281,▼,57.8125,0,NO_VOTE
2026-07-20,0.235294,0.436059,65.151515,CROSS,4,2026-08-07,18,1.14275,0.05223,0.430775,0.031834,-0.05411,-0.147059,0.088235,0.208333,0.088235,0.323529,CLEAN,12.406776,59.340221,29/17,0.544195,0.007382,True,False,False,23,34,2026-08-07,18,1.3436,0.06109,-0.704863,0.038313,-0.02701,0.029412,0.382353,-0.041667,0.029412,0.264706,CLEAN,9.983562,47.819178,12/18,2.057935,0.010849,True,False,False,28,34,2026-08-07,18,0.006167,0.060679,2.972312,0.410315,-0.031485,-0.5,0.088235,-0.791667,-0.5,-0.264706,CLEAN,15.653902,80.43991,20/9,0.909212,-0.001925,False,False,False,19,34,2026-08-07,18,0.69985,0.070176,-1.011524,-0.04043,-0.324464,-0.794118,0.794118,-0.958333,-0.794118,-0.558824,CLEAN,20.151503,53.677609,11/11,0.114165,0.003099,True,False,False,23,34,2026-08-07,18,0.7121,0.041522,0.781305,-0.292185,-0.255148,-0.794118,0.060606,-0.125,-0.125,0.110294,PROXY,12.766182,38.699136,6/12,-0.524329,-0.005663,False,False,False,29,34,2026-08-07,18,1.2421,0.06487,-0.069571,0.734538,-0.148288,0.911765,0.617647,-0.458333,0.617647,0.852941,NA,25.550892,94.805876,3/0,-0.15715,-0.000524,False,False,False,20,34,0.058824,▲,4.545455,1,PIN,0.588235,▲,62.121212,1,PIN,0.882353,▲,68.181818,1,PIN,0.213235,▲,40.909091,0,NO_VOTE|PIN,-0.529412,▼,46.969697,0,NO_VOTE|PIN,0.529412,▲,43.939394,1,PIN,0.823529,▲,89.393939,1,PIN,0.154412,▲,25.757576,0,NO_VOTE|PIN,-0.588235,▼,65.151515,0,NO_VOTE|PIN,-0.294118,▼,19.69697,1,PIN,0.375,▲,50.0,0,NO_VOTE,1.117647,▲,74.242424,0,NO_VOTE,-0.669118,▼,46.969697,0,NO_VOTE|PIN,-1.411765,▼,98.484848,0,NO_VOTE|PIN,-0.742647,▼,46.969697,0,NO_VOTE
2026-07-21,-0.114286,0.38124,60.294118,CROSS,4,2026-08-07,17,1.1415,0.053048,0.307839,0.06156,0.06739,0.114286,0.0,0.72,0.114286,0.0,CLEAN,12.286768,59.72902,29/16,0.720617,-0.002822,True,False,False,22,35,2026-08-07,17,1.338,0.062317,-0.525571,0.165592,0.128135,0.8,0.914286,0.56,0.8,0.685714,CLEAN,9.566414,54.200858,15/18,3.50137,0.012767,False,False,False,26,35,2026-08-07,17,0.006141,0.069547,3.183251,0.481526,0.05189,0.228571,0.114286,-0.16,0.114286,0.0,CLEAN,13.863274,88.260495,20/8,1.446933,-0.000424,False,False,False,21,35,2026-08-07,17,0.7002,0.069569,-1.109076,-0.057467,-0.138052,-0.8,0.514286,-0.4,-0.4,-0.514286,CLEAN,20.086095,33.77193,10/12,0.285086,0.003991,True,False,False,23,35,2026-08-07,17,0.7097,0.045536,0.718089,-0.154863,0.09428,-0.685714,0.029412,0.72,0.029412,-0.084874,PROXY,12.279269,50.923752,11/11,3.278516,0.004533,False,False,False,30,35,2026-08-07,17,1.23755,0.064771,-0.196194,0.907265,0.247279,0.971429,0.0,0.8,0.8,0.685714,NA,25.497382,94.973822,3/0,0.209864,-0.002099,False,False,False,20,35,-0.685714,▼,77.941176,1,PIN,0.0,—,7.352941,1,PIN,0.514286,▲,51.470588,1,PIN,0.084874,▲,19.117647,0,NO_VOTE|PIN,-0.685714,▼,60.294118,0,NO_VOTE|PIN,0.685714,▲,51.470588,1,,1.2,▲,98.529412,1,PIN,0.770588,▲,66.176471,0,NO_VOTE,0.0,—,2.941176,0,NO_VOTE,-0.514286,▼,36.764706,1,PIN,-0.084874,▼,19.117647,0,NO_VOTE,0.685714,▲,30.882353,0,NO_VOTE,-0.429412,▼,36.764706,0,NO_VOTE|PIN,-1.2,▼,86.764706,0,NO_VOTE|PIN,-0.770588,▼,51.470588,0,NO_VOTE
2026-07-22,-0.055556,0.164733,21.428571,CROSS,4,2026-08-07,16,1.1423,0.053554,0.373292,0.014782,0.072093,-0.361111,0.027778,0.730769,0.027778,-0.027778,CLEAN,12.476294,58.261919,29/16,2.687926,-0.026608,True,False,False,21,36,2026-08-07,16,1.3374,0.059764,-0.572431,0.173742,0.405404,0.861111,0.805556,0.807692,0.807692,0.752137,CLEAN,9.44886,54.444677,15/19,1.24411,-0.013288,False,False,False,24,36,2026-08-07,16,0.006143,0.063797,3.1417,0.436023,0.072728,-0.138889,0.083333,0.115385,0.083333,0.027778,CLEAN,14.148736,87.374739,21/8,2.708916,0.010945,False,False,False,19,36,2026-08-07,16,0.69915,0.066961,-1.388751,-0.013719,0.049798,-0.694444,-0.138889,0.423077,-0.138889,-0.194444,CLEAN,20.082866,53.822406,11/11,-0.024366,-0.000731,True,False,False,18,36,2026-08-07,16,0.71075,0.044518,0.560811,-0.205409,0.100258,-0.694444,-0.228571,0.730769,-0.228571,-0.284127,PROXY,12.198337,44.717096,10/12,0.663468,0.006635,False,False,False,28,36,2026-08-07,16,1.2348,0.06379,0.021565,0.982471,0.603619,0.972222,0.861111,0.961538,0.961538,0.905983,NA,25.285566,94.755971,3/0,0.837696,-0.001047,False,False,False,20,36,-0.779915,▼,81.428571,1,PIN,-0.055556,▼,18.571429,1,PIN,0.166667,▲,15.714286,1,PIN,0.256349,▲,44.285714,0,NO_VOTE|PIN,-0.933761,▼,78.571429,0,NO_VOTE|PIN,0.724359,▲,55.714286,1,,0.946581,▲,90.0,1,PIN,1.036264,▲,84.285714,0,NO_VOTE,-0.153846,▼,15.714286,0,NO_VOTE,-0.222222,▼,12.857143,1,PIN,-0.311905,▼,50.0,0,NO_VOTE,0.878205,▲,47.142857,0,NO_VOTE,0.089683,▲,15.714286,0,NO_VOTE|PIN,-1.100427,▼,81.428571,0,NO_VOTE|PIN,-1.19011,▼,78.571429,0,NO_VOTE
2026-07-23,-0.374374,0.274556,51.388889,CROSS,4,2026-08-07,15,1.1387,0.058287,0.247169,0.128482,0.163757,0.378378,-0.054054,0.814815,0.378378,0.004004,CLEAN,12.429549,70.678443,31/15,0.588217,0.001116,True,False,False,24,37,2026-08-07,15,1.3316,0.063796,-0.889576,0.266364,0.346321,0.864865,-0.594595,0.740741,0.740741,0.366366,CLEAN,9.409373,58.213001,16/17,0.308513,-0.006223,False,False,False,24,37,2026-08-07,15,0.006117,0.072458,3.106248,0.524192,0.110424,0.378378,0.054054,0.37037,0.37037,-0.004004,CLEAN,13.710752,88.634707,22/7,1.172491,0.006231,False,False,False,20,37,2026-08-07,15,0.69635,0.077197,-1.338202,0.119032,0.129823,-0.378378,0.0,0.666667,0.0,-0.374374,CLEAN,20.0,55.493528,12/11,0.414331,-0.007555,False,False,False,21,37,2026-08-07,15,0.7112,0.0451,0.538067,-0.204916,0.096111,-0.648649,-0.25,0.666667,-0.25,-0.624374,PROXY,11.785469,43.563094,9/12,3.417157,-0.03336,False,False,False,27,37,2026-08-07,15,1.2309,0.069367,-0.187926,1.023938,0.385393,0.972973,0.108108,0.814815,0.814815,0.44044,NA,24.910486,93.350384,3/0,1.505711,-0.015057,False,False,False,22,37,-0.362362,▼,56.944444,1,PIN,0.008008,▲,15.277778,1,PIN,0.378378,▲,37.5,1,PIN,0.628378,▲,79.166667,0,NO_VOTE|PIN,-0.436436,▼,37.5,0,NO_VOTE|PIN,0.37037,▲,34.722222,1,,0.740741,▲,79.166667,1,,0.990741,▲,79.166667,0,NO_VOTE,-0.074074,▼,9.722222,0,NO_VOTE,-0.37037,▼,29.166667,1,,-0.62037,▼,79.166667,0,NO_VOTE,0.444444,▲,12.5,0,NO_VOTE,0.25,▲,29.166667,0,NO_VOTE,-0.814815,▼,68.055556,0,NO_VOTE,-1.064815,▼,70.833333,0,NO_VOTE
