Date,Value,Source
2019-04-03,1.462,RBA F2 daily FCMYGBAG2D
2019-04-04,1.494,RBA F2 daily FCMYGBAG2D
2019-04-05,1.506,RBA F2 daily FCMYGBAG2D
2019-04-08,1.48,RBA F2 daily FCMYGBAG2D
2019-04-09,1.487,RBA F2 daily FCMYGBAG2D
2019-04-10,1.491,RBA F2 daily FCMYGBAG2D
2019-04-11,1.489,RBA F2 daily FCMYGBAG2D
2019-04-12,1.496,RBA F2 daily FCMYGBAG2D
2019-04-15,1.528,RBA F2 daily FCMYGBAG2D
2019-04-16,1.502,RBA F2 daily FCMYGBAG2D
2019-04-17,1.507,RBA F2 daily FCMYGBAG2D
2019-04-18,1.514,RBA F2 daily FCMYGBAG2D
2019-04-23,1.475,RBA F2 daily FCMYGBAG2D
2019-04-24,1.323,RBA F2 daily FCMYGBAG2D
2019-04-26,1.337,RBA F2 daily FCMYGBAG2D
2019-04-29,1.341,RBA F2 daily FCMYGBAG2D
2019-04-30,1.324,RBA F2 daily FCMYGBAG2D
2019-05-01,1.319,RBA F2 daily FCMYGBAG2D
2019-05-02,1.32,RBA F2 daily FCMYGBAG2D
2019-05-03,1.317,RBA F2 daily FCMYGBAG2D
2019-05-06,1.284,RBA F2 daily FCMYGBAG2D
2019-05-07,1.363,RBA F2 daily FCMYGBAG2D
2019-05-08,1.329,RBA F2 daily FCMYGBAG2D
2019-05-09,1.309,RBA F2 daily FCMYGBAG2D
2019-05-10,1.315,RBA F2 daily FCMYGBAG2D
2019-05-13,1.305,RBA F2 daily FCMYGBAG2D
2019-05-14,1.281,RBA F2 daily FCMYGBAG2D
2019-05-15,1.279,RBA F2 daily FCMYGBAG2D
2019-05-16,1.224,RBA F2 daily FCMYGBAG2D
2019-05-17,1.21,RBA F2 daily FCMYGBAG2D
2019-05-20,1.253,RBA F2 daily FCMYGBAG2D
2019-05-21,1.199,RBA F2 daily FCMYGBAG2D
2019-05-22,1.195,RBA F2 daily FCMYGBAG2D
2019-05-23,1.15,RBA F2 daily FCMYGBAG2D
2019-05-24,1.105,RBA F2 daily FCMYGBAG2D
2019-05-27,1.136,RBA F2 daily FCMYGBAG2D
2019-05-28,1.127,RBA F2 daily FCMYGBAG2D
2019-05-29,1.106,RBA F2 daily FCMYGBAG2D
2019-05-30,1.141,RBA F2 daily FCMYGBAG2D
2019-05-31,1.111,RBA F2 daily FCMYGBAG2D
2019-06-03,1.129,RBA F2 daily FCMYGBAG2D
2019-06-04,1.121,RBA F2 daily FCMYGBAG2D
2019-06-05,1.083,RBA F2 daily FCMYGBAG2D
2019-06-06,1.061,RBA F2 daily FCMYGBAG2D
2019-06-07,1.075,RBA F2 daily FCMYGBAG2D
2019-06-11,1.06,RBA F2 daily FCMYGBAG2D
2019-06-12,1.04,RBA F2 daily FCMYGBAG2D
2019-06-13,1.008,RBA F2 daily FCMYGBAG2D
2019-06-14,0.997,RBA F2 daily FCMYGBAG2D
2019-06-17,1.03,RBA F2 daily FCMYGBAG2D
2019-06-18,1.01,RBA F2 daily FCMYGBAG2D
2019-06-19,0.976,RBA F2 daily FCMYGBAG2D
2019-06-20,0.931,RBA F2 daily FCMYGBAG2D
2019-06-21,0.906,RBA F2 daily FCMYGBAG2D
2019-06-24,0.912,RBA F2 daily FCMYGBAG2D
2019-06-25,0.905,RBA F2 daily FCMYGBAG2D
2019-06-26,0.945,RBA F2 daily FCMYGBAG2D
2019-06-27,0.984,RBA F2 daily FCMYGBAG2D
2019-06-28,0.973,RBA F2 daily FCMYGBAG2D
2019-07-01,0.982,RBA F2 daily FCMYGBAG2D
2019-07-02,0.969,RBA F2 daily FCMYGBAG2D
2019-07-03,0.928,RBA F2 daily FCMYGBAG2D
2019-07-04,0.94,RBA F2 daily FCMYGBAG2D
2019-07-05,0.94,RBA F2 daily FCMYGBAG2D
2019-07-08,0.961,RBA F2 daily FCMYGBAG2D
2019-07-09,0.957,RBA F2 daily FCMYGBAG2D
2019-07-10,0.982,RBA F2 daily FCMYGBAG2D
2019-07-11,0.946,RBA F2 daily FCMYGBAG2D
2019-07-12,0.989,RBA F2 daily FCMYGBAG2D
2019-07-15,0.998,RBA F2 daily FCMYGBAG2D
2019-07-16,0.963,RBA F2 daily FCMYGBAG2D
2019-07-17,0.948,RBA F2 daily FCMYGBAG2D
2019-07-18,0.941,RBA F2 daily FCMYGBAG2D
2019-07-19,0.956,RBA F2 daily FCMYGBAG2D
2019-07-22,0.946,RBA F2 daily FCMYGBAG2D
2019-07-23,0.94,RBA F2 daily FCMYGBAG2D
2019-07-24,0.907,RBA F2 daily FCMYGBAG2D
2019-07-25,0.865,RBA F2 daily FCMYGBAG2D
2019-07-26,0.87,RBA F2 daily FCMYGBAG2D
2019-07-29,0.852,RBA F2 daily FCMYGBAG2D
2019-07-30,0.842,RBA F2 daily FCMYGBAG2D
2019-07-31,0.83,RBA F2 daily FCMYGBAG2D
2019-08-01,0.863,RBA F2 daily FCMYGBAG2D
2019-08-02,0.782,RBA F2 daily FCMYGBAG2D
2019-08-05,0.746,RBA F2 daily FCMYGBAG2D
2019-08-06,0.749,RBA F2 daily FCMYGBAG2D
2019-08-07,0.704,RBA F2 daily FCMYGBAG2D
2019-08-08,0.733,RBA F2 daily FCMYGBAG2D
2019-08-09,0.716,RBA F2 daily FCMYGBAG2D
2019-08-12,0.714,RBA F2 daily FCMYGBAG2D
2019-08-13,0.707,RBA F2 daily FCMYGBAG2D
2019-08-14,0.712,RBA F2 daily FCMYGBAG2D
2019-08-15,0.714,RBA F2 daily FCMYGBAG2D
2019-08-16,0.719,RBA F2 daily FCMYGBAG2D
2019-08-19,0.729,RBA F2 daily FCMYGBAG2D
2019-08-20,0.728,RBA F2 daily FCMYGBAG2D
2019-08-21,0.722,RBA F2 daily FCMYGBAG2D
2019-08-22,0.719,RBA F2 daily FCMYGBAG2D
2019-08-23,0.743,RBA F2 daily FCMYGBAG2D
2019-08-26,0.698,RBA F2 daily FCMYGBAG2D
2019-08-27,0.727,RBA F2 daily FCMYGBAG2D
2019-08-28,0.716,RBA F2 daily FCMYGBAG2D
2019-08-29,0.708,RBA F2 daily FCMYGBAG2D
2019-08-30,0.706,RBA F2 daily FCMYGBAG2D
2019-09-02,0.723,RBA F2 daily FCMYGBAG2D
2019-09-03,0.732,RBA F2 daily FCMYGBAG2D
2019-09-04,0.754,RBA F2 daily FCMYGBAG2D
2019-09-05,0.785,RBA F2 daily FCMYGBAG2D
2019-09-06,0.851,RBA F2 daily FCMYGBAG2D
2019-09-09,0.841,RBA F2 daily FCMYGBAG2D
2019-09-10,0.864,RBA F2 daily FCMYGBAG2D
2019-09-11,0.896,RBA F2 daily FCMYGBAG2D
2019-09-12,0.897,RBA F2 daily FCMYGBAG2D
2019-09-13,0.903,RBA F2 daily FCMYGBAG2D
2019-09-16,0.923,RBA F2 daily FCMYGBAG2D
2019-09-17,0.869,RBA F2 daily FCMYGBAG2D
2019-09-18,0.872,RBA F2 daily FCMYGBAG2D
2019-09-19,0.79,RBA F2 daily FCMYGBAG2D
2019-09-20,0.757,RBA F2 daily FCMYGBAG2D
2019-09-23,0.753,RBA F2 daily FCMYGBAG2D
2019-09-24,0.739,RBA F2 daily FCMYGBAG2D
2019-09-25,0.731,RBA F2 daily FCMYGBAG2D
2019-09-26,0.725,RBA F2 daily FCMYGBAG2D
2019-09-27,0.725,RBA F2 daily FCMYGBAG2D
2019-09-30,0.757,RBA F2 daily FCMYGBAG2D
2019-10-01,0.68,RBA F2 daily FCMYGBAG2D
2019-10-02,0.649,RBA F2 daily FCMYGBAG2D
2019-10-03,0.63,RBA F2 daily FCMYGBAG2D
2019-10-04,0.618,RBA F2 daily FCMYGBAG2D
2019-10-08,0.624,RBA F2 daily FCMYGBAG2D
2019-10-09,0.622,RBA F2 daily FCMYGBAG2D
2019-10-10,0.618,RBA F2 daily FCMYGBAG2D
2019-10-11,0.688,RBA F2 daily FCMYGBAG2D
2019-10-14,0.707,RBA F2 daily FCMYGBAG2D
2019-10-15,0.692,RBA F2 daily FCMYGBAG2D
2019-10-16,0.711,RBA F2 daily FCMYGBAG2D
2019-10-17,0.756,RBA F2 daily FCMYGBAG2D
2019-10-18,0.767,RBA F2 daily FCMYGBAG2D
2019-10-21,0.786,RBA F2 daily FCMYGBAG2D
2019-10-22,0.79,RBA F2 daily FCMYGBAG2D
2019-10-23,0.757,RBA F2 daily FCMYGBAG2D
2019-10-24,0.744,RBA F2 daily FCMYGBAG2D
2019-10-25,0.732,RBA F2 daily FCMYGBAG2D
2019-10-28,0.754,RBA F2 daily FCMYGBAG2D
2019-10-29,0.823,RBA F2 daily FCMYGBAG2D
2019-10-30,0.797,RBA F2 daily FCMYGBAG2D
2019-10-31,0.824,RBA F2 daily FCMYGBAG2D
2019-11-01,0.805,RBA F2 daily FCMYGBAG2D
2019-11-04,0.846,RBA F2 daily FCMYGBAG2D
2019-11-05,0.873,RBA F2 daily FCMYGBAG2D
2019-11-06,0.895,RBA F2 daily FCMYGBAG2D
2019-11-07,0.858,RBA F2 daily FCMYGBAG2D
2019-11-08,0.887,RBA F2 daily FCMYGBAG2D
2019-11-11,0.872,RBA F2 daily FCMYGBAG2D
2019-11-12,0.852,RBA F2 daily FCMYGBAG2D
2019-11-13,0.837,RBA F2 daily FCMYGBAG2D
2019-11-14,0.766,RBA F2 daily FCMYGBAG2D
2019-11-15,0.778,RBA F2 daily FCMYGBAG2D
2019-11-18,0.778,RBA F2 daily FCMYGBAG2D
2019-11-19,0.751,RBA F2 daily FCMYGBAG2D
2019-11-20,0.746,RBA F2 daily FCMYGBAG2D
2019-11-21,0.754,RBA F2 daily FCMYGBAG2D
2019-11-22,0.761,RBA F2 daily FCMYGBAG2D
2019-11-25,0.764,RBA F2 daily FCMYGBAG2D
2019-11-26,0.764,RBA F2 daily FCMYGBAG2D
2019-11-27,0.683,RBA F2 daily FCMYGBAG2D
2019-11-28,0.655,RBA F2 daily FCMYGBAG2D
2019-11-29,0.679,RBA F2 daily FCMYGBAG2D
2019-12-02,0.711,RBA F2 daily FCMYGBAG2D
2019-12-03,0.786,RBA F2 daily FCMYGBAG2D
2019-12-04,0.708,RBA F2 daily FCMYGBAG2D
2019-12-05,0.713,RBA F2 daily FCMYGBAG2D
2019-12-06,0.731,RBA F2 daily FCMYGBAG2D
2019-12-09,0.746,RBA F2 daily FCMYGBAG2D
2019-12-10,0.725,RBA F2 daily FCMYGBAG2D
2019-12-11,0.759,RBA F2 daily FCMYGBAG2D
2019-12-12,0.745,RBA F2 daily FCMYGBAG2D
2019-12-13,0.818,RBA F2 daily FCMYGBAG2D
2019-12-16,0.77,RBA F2 daily FCMYGBAG2D
2019-12-17,0.746,RBA F2 daily FCMYGBAG2D
2019-12-18,0.78,RBA F2 daily FCMYGBAG2D
2019-12-19,0.84,RBA F2 daily FCMYGBAG2D
2019-12-20,0.876,RBA F2 daily FCMYGBAG2D
2019-12-23,0.888,RBA F2 daily FCMYGBAG2D
2019-12-24,0.903,RBA F2 daily FCMYGBAG2D
2019-12-27,0.91,RBA F2 daily FCMYGBAG2D
2019-12-30,0.9,RBA F2 daily FCMYGBAG2D
2019-12-31,0.922,RBA F2 daily FCMYGBAG2D
2020-01-02,0.876,RBA F2 daily FCMYGBAG2D
2020-01-03,0.822,RBA F2 daily FCMYGBAG2D
2020-01-06,0.794,RBA F2 daily FCMYGBAG2D
2020-01-07,0.792,RBA F2 daily FCMYGBAG2D
2020-01-08,0.772,RBA F2 daily FCMYGBAG2D
2020-01-09,0.802,RBA F2 daily FCMYGBAG2D
2020-01-10,0.813,RBA F2 daily FCMYGBAG2D
2020-01-13,0.8,RBA F2 daily FCMYGBAG2D
2020-01-14,0.818,RBA F2 daily FCMYGBAG2D
2020-01-15,0.804,RBA F2 daily FCMYGBAG2D
2020-01-16,0.78,RBA F2 daily FCMYGBAG2D
2020-01-17,0.771,RBA F2 daily FCMYGBAG2D
2020-01-20,0.76,RBA F2 daily FCMYGBAG2D
2020-01-21,0.75,RBA F2 daily FCMYGBAG2D
2020-01-22,0.715,RBA F2 daily FCMYGBAG2D
2020-01-23,0.742,RBA F2 daily FCMYGBAG2D
2020-01-24,0.751,RBA F2 daily FCMYGBAG2D
2020-01-28,0.66,RBA F2 daily FCMYGBAG2D
2020-01-29,0.698,RBA F2 daily FCMYGBAG2D
2020-01-30,0.652,RBA F2 daily FCMYGBAG2D
2020-01-31,0.648,RBA F2 daily FCMYGBAG2D
2020-02-03,0.62,RBA F2 daily FCMYGBAG2D
2020-02-04,0.647,RBA F2 daily FCMYGBAG2D
2020-02-05,0.741,RBA F2 daily FCMYGBAG2D
2020-02-06,0.786,RBA F2 daily FCMYGBAG2D
2020-02-07,0.745,RBA F2 daily FCMYGBAG2D
2020-02-10,0.726,RBA F2 daily FCMYGBAG2D
2020-02-11,0.735,RBA F2 daily FCMYGBAG2D
2020-02-12,0.764,RBA F2 daily FCMYGBAG2D
2020-02-13,0.758,RBA F2 daily FCMYGBAG2D
2020-02-14,0.75,RBA F2 daily FCMYGBAG2D
2020-02-17,0.756,RBA F2 daily FCMYGBAG2D
2020-02-18,0.743,RBA F2 daily FCMYGBAG2D
2020-02-19,0.744,RBA F2 daily FCMYGBAG2D
2020-02-20,0.703,RBA F2 daily FCMYGBAG2D
2020-02-21,0.663,RBA F2 daily FCMYGBAG2D
2020-02-24,0.648,RBA F2 daily FCMYGBAG2D
2020-02-25,0.657,RBA F2 daily FCMYGBAG2D
2020-02-26,0.635,RBA F2 daily FCMYGBAG2D
2020-02-27,0.591,RBA F2 daily FCMYGBAG2D
2020-02-28,0.534,RBA F2 daily FCMYGBAG2D
2020-03-02,0.468,RBA F2 daily FCMYGBAG2D
2020-03-03,0.457,RBA F2 daily FCMYGBAG2D
2020-03-04,0.387,RBA F2 daily FCMYGBAG2D
2020-03-05,0.42,RBA F2 daily FCMYGBAG2D
2020-03-06,0.388,RBA F2 daily FCMYGBAG2D
2020-03-09,0.413,RBA F2 daily FCMYGBAG2D
2020-03-10,0.496,RBA F2 daily FCMYGBAG2D
2020-03-11,0.422,RBA F2 daily FCMYGBAG2D
2020-03-12,0.433,RBA F2 daily FCMYGBAG2D
2020-03-13,0.566,RBA F2 daily FCMYGBAG2D
2020-03-16,0.504,RBA F2 daily FCMYGBAG2D
2020-03-17,0.525,RBA F2 daily FCMYGBAG2D
2020-03-18,0.515,RBA F2 daily FCMYGBAG2D
2020-03-19,0.334,RBA F2 daily FCMYGBAG2D
2020-03-20,0.282,RBA F2 daily FCMYGBAG2D
2020-03-23,0.287,RBA F2 daily FCMYGBAG2D
2020-03-24,0.285,RBA F2 daily FCMYGBAG2D
2020-03-25,0.288,RBA F2 daily FCMYGBAG2D
2020-03-26,0.268,RBA F2 daily FCMYGBAG2D
2020-03-27,0.254,RBA F2 daily FCMYGBAG2D
2020-03-30,0.255,RBA F2 daily FCMYGBAG2D
2020-03-31,0.244,RBA F2 daily FCMYGBAG2D
2020-04-01,0.212,RBA F2 daily FCMYGBAG2D
2020-04-02,0.219,RBA F2 daily FCMYGBAG2D
2020-04-03,0.212,RBA F2 daily FCMYGBAG2D
2020-04-06,0.22,RBA F2 daily FCMYGBAG2D
2020-04-07,0.224,RBA F2 daily FCMYGBAG2D
2020-04-08,0.219,RBA F2 daily FCMYGBAG2D
2020-04-09,0.231,RBA F2 daily FCMYGBAG2D
2020-04-14,0.226,RBA F2 daily FCMYGBAG2D
2020-04-15,0.231,RBA F2 daily FCMYGBAG2D
2020-04-16,0.221,RBA F2 daily FCMYGBAG2D
2020-04-17,0.225,RBA F2 daily FCMYGBAG2D
2020-04-20,0.228,RBA F2 daily FCMYGBAG2D
2020-04-21,0.224,RBA F2 daily FCMYGBAG2D
2020-04-22,0.222,RBA F2 daily FCMYGBAG2D
2020-04-23,0.227,RBA F2 daily FCMYGBAG2D
2020-04-24,0.228,RBA F2 daily FCMYGBAG2D
2020-04-27,0.231,RBA F2 daily FCMYGBAG2D
2020-04-28,0.228,RBA F2 daily FCMYGBAG2D
2020-04-29,0.227,RBA F2 daily FCMYGBAG2D
2020-04-30,0.222,RBA F2 daily FCMYGBAG2D
2020-05-01,0.221,RBA F2 daily FCMYGBAG2D
2020-05-04,0.22,RBA F2 daily FCMYGBAG2D
2020-05-05,0.218,RBA F2 daily FCMYGBAG2D
2020-05-06,0.228,RBA F2 daily FCMYGBAG2D
2020-05-07,0.226,RBA F2 daily FCMYGBAG2D
2020-05-08,0.219,RBA F2 daily FCMYGBAG2D
2020-05-11,0.219,RBA F2 daily FCMYGBAG2D
2020-05-12,0.228,RBA F2 daily FCMYGBAG2D
2020-05-13,0.237,RBA F2 daily FCMYGBAG2D
2020-05-14,0.251,RBA F2 daily FCMYGBAG2D
2020-05-15,0.251,RBA F2 daily FCMYGBAG2D
2020-05-18,0.255,RBA F2 daily FCMYGBAG2D
2020-05-19,0.262,RBA F2 daily FCMYGBAG2D
2020-05-20,0.259,RBA F2 daily FCMYGBAG2D
2020-05-21,0.256,RBA F2 daily FCMYGBAG2D
2020-05-22,0.257,RBA F2 daily FCMYGBAG2D
2020-05-25,0.26,RBA F2 daily FCMYGBAG2D
2020-05-26,0.263,RBA F2 daily FCMYGBAG2D
2020-05-27,0.262,RBA F2 daily FCMYGBAG2D
2020-05-28,0.263,RBA F2 daily FCMYGBAG2D
2020-05-29,0.264,RBA F2 daily FCMYGBAG2D
2020-06-01,0.268,RBA F2 daily FCMYGBAG2D
2020-06-02,0.266,RBA F2 daily FCMYGBAG2D
2020-06-03,0.274,RBA F2 daily FCMYGBAG2D
2020-06-04,0.282,RBA F2 daily FCMYGBAG2D
2020-06-05,0.284,RBA F2 daily FCMYGBAG2D
2020-06-09,0.281,RBA F2 daily FCMYGBAG2D
2020-06-10,0.281,RBA F2 daily FCMYGBAG2D
2020-06-11,0.271,RBA F2 daily FCMYGBAG2D
2020-06-12,0.27,RBA F2 daily FCMYGBAG2D
2020-06-15,0.265,RBA F2 daily FCMYGBAG2D
2020-06-16,0.264,RBA F2 daily FCMYGBAG2D
2020-06-17,0.264,RBA F2 daily FCMYGBAG2D
2020-06-18,0.26,RBA F2 daily FCMYGBAG2D
2020-06-19,0.263,RBA F2 daily FCMYGBAG2D
2020-06-22,0.261,RBA F2 daily FCMYGBAG2D
2020-06-23,0.259,RBA F2 daily FCMYGBAG2D
2020-06-24,0.252,RBA F2 daily FCMYGBAG2D
2020-06-25,0.25,RBA F2 daily FCMYGBAG2D
2020-06-26,0.248,RBA F2 daily FCMYGBAG2D
2020-06-29,0.25,RBA F2 daily FCMYGBAG2D
2020-06-30,0.249,RBA F2 daily FCMYGBAG2D
2020-07-01,0.253,RBA F2 daily FCMYGBAG2D
2020-07-02,0.25,RBA F2 daily FCMYGBAG2D
2020-07-03,0.252,RBA F2 daily FCMYGBAG2D
2020-07-06,0.254,RBA F2 daily FCMYGBAG2D
2020-07-07,0.253,RBA F2 daily FCMYGBAG2D
2020-07-08,0.249,RBA F2 daily FCMYGBAG2D
2020-07-09,0.251,RBA F2 daily FCMYGBAG2D
2020-07-10,0.25,RBA F2 daily FCMYGBAG2D
2020-07-13,0.257,RBA F2 daily FCMYGBAG2D
2020-07-14,0.261,RBA F2 daily FCMYGBAG2D
2020-07-15,0.257,RBA F2 daily FCMYGBAG2D
2020-07-16,0.256,RBA F2 daily FCMYGBAG2D
2020-07-17,0.261,RBA F2 daily FCMYGBAG2D
2020-07-20,0.265,RBA F2 daily FCMYGBAG2D
2020-07-21,0.265,RBA F2 daily FCMYGBAG2D
2020-07-22,0.279,RBA F2 daily FCMYGBAG2D
2020-07-23,0.269,RBA F2 daily FCMYGBAG2D
2020-07-24,0.26,RBA F2 daily FCMYGBAG2D
2020-07-27,0.268,RBA F2 daily FCMYGBAG2D
2020-07-28,0.274,RBA F2 daily FCMYGBAG2D
2020-07-29,0.271,RBA F2 daily FCMYGBAG2D
2020-07-30,0.275,RBA F2 daily FCMYGBAG2D
2020-07-31,0.28,RBA F2 daily FCMYGBAG2D
2020-08-03,0.281,RBA F2 daily FCMYGBAG2D
2020-08-04,0.257,RBA F2 daily FCMYGBAG2D
2020-08-05,0.258,RBA F2 daily FCMYGBAG2D
2020-08-06,0.26,RBA F2 daily FCMYGBAG2D
2020-08-07,0.259,RBA F2 daily FCMYGBAG2D
2020-08-10,0.262,RBA F2 daily FCMYGBAG2D
2020-08-11,0.27,RBA F2 daily FCMYGBAG2D
2020-08-12,0.274,RBA F2 daily FCMYGBAG2D
2020-08-13,0.268,RBA F2 daily FCMYGBAG2D
2020-08-14,0.27,RBA F2 daily FCMYGBAG2D
2020-08-17,0.269,RBA F2 daily FCMYGBAG2D
2020-08-18,0.273,RBA F2 daily FCMYGBAG2D
2020-08-19,0.273,RBA F2 daily FCMYGBAG2D
2020-08-20,0.269,RBA F2 daily FCMYGBAG2D
2020-08-21,0.27,RBA F2 daily FCMYGBAG2D
2020-08-24,0.272,RBA F2 daily FCMYGBAG2D
2020-08-25,0.267,RBA F2 daily FCMYGBAG2D
2020-08-26,0.27,RBA F2 daily FCMYGBAG2D
2020-08-27,0.267,RBA F2 daily FCMYGBAG2D
2020-08-28,0.274,RBA F2 daily FCMYGBAG2D
2020-08-31,0.277,RBA F2 daily FCMYGBAG2D
2020-09-01,0.273,RBA F2 daily FCMYGBAG2D
2020-09-02,0.272,RBA F2 daily FCMYGBAG2D
2020-09-03,0.269,RBA F2 daily FCMYGBAG2D
2020-09-04,0.272,RBA F2 daily FCMYGBAG2D
2020-09-07,0.274,RBA F2 daily FCMYGBAG2D
2020-09-08,0.275,RBA F2 daily FCMYGBAG2D
2020-09-09,0.259,RBA F2 daily FCMYGBAG2D
2020-09-10,0.256,RBA F2 daily FCMYGBAG2D
2020-09-11,0.254,RBA F2 daily FCMYGBAG2D
2020-09-14,0.24,RBA F2 daily FCMYGBAG2D
2020-09-15,0.225,RBA F2 daily FCMYGBAG2D
2020-09-16,0.219,RBA F2 daily FCMYGBAG2D
2020-09-17,0.209,RBA F2 daily FCMYGBAG2D
2020-09-18,0.212,RBA F2 daily FCMYGBAG2D
2020-09-21,0.213,RBA F2 daily FCMYGBAG2D
2020-09-22,0.21,RBA F2 daily FCMYGBAG2D
2020-09-23,0.162,RBA F2 daily FCMYGBAG2D
2020-09-24,0.165,RBA F2 daily FCMYGBAG2D
2020-09-25,0.168,RBA F2 daily FCMYGBAG2D
2020-09-28,0.165,RBA F2 daily FCMYGBAG2D
2020-09-29,0.17,RBA F2 daily FCMYGBAG2D
2020-09-30,0.172,RBA F2 daily FCMYGBAG2D
2020-10-01,0.176,RBA F2 daily FCMYGBAG2D
2020-10-02,0.175,RBA F2 daily FCMYGBAG2D
2020-10-06,0.184,RBA F2 daily FCMYGBAG2D
2020-10-07,0.146,RBA F2 daily FCMYGBAG2D
2020-10-08,0.155,RBA F2 daily FCMYGBAG2D
2020-10-09,0.155,RBA F2 daily FCMYGBAG2D
2020-10-12,0.15,RBA F2 daily FCMYGBAG2D
2020-10-13,0.149,RBA F2 daily FCMYGBAG2D
2020-10-14,0.154,RBA F2 daily FCMYGBAG2D
2020-10-15,0.14,RBA F2 daily FCMYGBAG2D
2020-10-16,0.143,RBA F2 daily FCMYGBAG2D
2020-10-19,0.146,RBA F2 daily FCMYGBAG2D
2020-10-20,0.129,RBA F2 daily FCMYGBAG2D
2020-10-21,0.125,RBA F2 daily FCMYGBAG2D
2020-10-22,0.124,RBA F2 daily FCMYGBAG2D
2020-10-23,0.128,RBA F2 daily FCMYGBAG2D
2020-10-26,0.112,RBA F2 daily FCMYGBAG2D
2020-10-27,0.114,RBA F2 daily FCMYGBAG2D
2020-10-28,0.109,RBA F2 daily FCMYGBAG2D
2020-10-29,0.111,RBA F2 daily FCMYGBAG2D
2020-10-30,0.109,RBA F2 daily FCMYGBAG2D
2020-11-02,0.113,RBA F2 daily FCMYGBAG2D
2020-11-03,0.093,RBA F2 daily FCMYGBAG2D
2020-11-04,0.108,RBA F2 daily FCMYGBAG2D
2020-11-05,0.097,RBA F2 daily FCMYGBAG2D
2020-11-06,0.096,RBA F2 daily FCMYGBAG2D
2020-11-09,0.094,RBA F2 daily FCMYGBAG2D
2020-11-10,0.099,RBA F2 daily FCMYGBAG2D
2020-11-11,0.1,RBA F2 daily FCMYGBAG2D
2020-11-12,0.097,RBA F2 daily FCMYGBAG2D
2020-11-13,0.102,RBA F2 daily FCMYGBAG2D
2020-11-16,0.099,RBA F2 daily FCMYGBAG2D
2020-11-17,0.097,RBA F2 daily FCMYGBAG2D
2020-11-18,0.095,RBA F2 daily FCMYGBAG2D
2020-11-19,0.095,RBA F2 daily FCMYGBAG2D
2020-11-20,0.097,RBA F2 daily FCMYGBAG2D
2020-11-23,0.092,RBA F2 daily FCMYGBAG2D
2020-11-24,0.093,RBA F2 daily FCMYGBAG2D
2020-11-25,0.093,RBA F2 daily FCMYGBAG2D
2020-11-26,0.089,RBA F2 daily FCMYGBAG2D
2020-11-27,0.088,RBA F2 daily FCMYGBAG2D
2020-11-30,0.089,RBA F2 daily FCMYGBAG2D
2020-12-01,0.094,RBA F2 daily FCMYGBAG2D
2020-12-02,0.098,RBA F2 daily FCMYGBAG2D
2020-12-03,0.1,RBA F2 daily FCMYGBAG2D
2020-12-04,0.1,RBA F2 daily FCMYGBAG2D
2020-12-07,0.1,RBA F2 daily FCMYGBAG2D
2020-12-08,0.099,RBA F2 daily FCMYGBAG2D
2020-12-09,0.097,RBA F2 daily FCMYGBAG2D
2020-12-10,0.087,RBA F2 daily FCMYGBAG2D
2020-12-11,0.09,RBA F2 daily FCMYGBAG2D
2020-12-14,0.092,RBA F2 daily FCMYGBAG2D
2020-12-15,0.092,RBA F2 daily FCMYGBAG2D
2020-12-16,0.099,RBA F2 daily FCMYGBAG2D
2020-12-17,0.103,RBA F2 daily FCMYGBAG2D
2020-12-18,0.104,RBA F2 daily FCMYGBAG2D
2020-12-21,0.09,RBA F2 daily FCMYGBAG2D
2020-12-22,0.087,RBA F2 daily FCMYGBAG2D
2020-12-23,0.086,RBA F2 daily FCMYGBAG2D
2020-12-24,0.081,RBA F2 daily FCMYGBAG2D
2020-12-29,0.08,RBA F2 daily FCMYGBAG2D
2020-12-30,0.077,RBA F2 daily FCMYGBAG2D
2020-12-31,0.074,RBA F2 daily FCMYGBAG2D
2021-01-04,0.076,RBA F2 daily FCMYGBAG2D
2021-01-05,0.075,RBA F2 daily FCMYGBAG2D
2021-01-06,0.076,RBA F2 daily FCMYGBAG2D
2021-01-07,0.077,RBA F2 daily FCMYGBAG2D
2021-01-08,0.077,RBA F2 daily FCMYGBAG2D
2021-01-11,0.076,RBA F2 daily FCMYGBAG2D
2021-01-12,0.079,RBA F2 daily FCMYGBAG2D
2021-01-13,0.082,RBA F2 daily FCMYGBAG2D
2021-01-14,0.078,RBA F2 daily FCMYGBAG2D
2021-01-15,0.078,RBA F2 daily FCMYGBAG2D
2021-01-18,0.079,RBA F2 daily FCMYGBAG2D
2021-01-19,0.079,RBA F2 daily FCMYGBAG2D
2021-01-20,0.079,RBA F2 daily FCMYGBAG2D
2021-01-21,0.078,RBA F2 daily FCMYGBAG2D
2021-01-22,0.083,RBA F2 daily FCMYGBAG2D
2021-01-25,0.079,RBA F2 daily FCMYGBAG2D
2021-01-27,0.084,RBA F2 daily FCMYGBAG2D
2021-01-28,0.083,RBA F2 daily FCMYGBAG2D
2021-01-29,0.085,RBA F2 daily FCMYGBAG2D
2021-02-01,0.088,RBA F2 daily FCMYGBAG2D
2021-02-02,0.092,RBA F2 daily FCMYGBAG2D
2021-02-03,0.093,RBA F2 daily FCMYGBAG2D
2021-02-04,0.097,RBA F2 daily FCMYGBAG2D
2021-02-05,0.092,RBA F2 daily FCMYGBAG2D
