# QUALITY=CLEAN | XAG ~ const+log_xau | Kalman TVP δ=0.999 | IC4w=0.0273 IC8w=0.0737 hit8w=0.5057 | var_ratio=0.247 HL=55.4w | cot_as_of=20260825 | generated by metals_fairvalue_g8.py v3
DATE,PX,FAIR,RESID,MDP_Z,MDP_ADJ,RISK_W,COT_MULT,SIGNAL,B_CONST,B_LOG_XAU
20260519,74.828,56.2804,0.284845,2.4668,0.0341,1.2047,1.0,2.9717,-2.51723,0.778365
20260526,76.305,56.2786,0.304425,2.5605,0.0354,1.2058,1.0,3.0876,-2.522032,0.77906
20260602,75.311,56.2275,0.292221,2.4857,0.0344,1.207,1.0,3.0003,-2.526581,0.77972
20260609,65.094,54.0308,0.186278,1.9203,0.0265,1.2081,1.0,2.32,-2.529352,0.780121
20260616,69.899,54.7632,0.244033,2.2178,0.0307,1.2091,1.0,2.6817,-2.533151,0.780672
20260623,62.02,52.8116,0.160726,1.7753,0.0245,1.2102,1.0,2.1485,-2.53559,0.781026
20260630,59.477,51.7662,0.138853,1.6571,0.0229,1.2112,1.0,2.0071,-2.537734,0.781337
20260707,60.931,53.0161,0.139147,1.6552,0.0229,1.2122,1.0,2.0064,-2.540033,0.781671
20260714,58.772,52.1974,0.118632,1.545,0.0214,1.2133,1.0,1.8745,-2.542043,0.781963
20260721,58.835,52.3196,0.117366,1.5355,0.0212,1.2145,1.0,1.8648,-2.54413,0.782265
20260728,57.296,51.9918,0.097145,1.4275,0.0197,1.2157,1.0,1.7354,-2.545925,0.782526
20260804,60.056,52.606,0.132448,1.6087,0.0222,1.217,1.0,1.9578,-2.548526,0.782904
20260811,64.769,55.5067,0.154323,1.7192,0.0238,1.2184,1.0,2.0947,-2.551856,0.783386
20260818,63.941,55.3777,0.143785,1.6608,0.023,1.2202,1.0,2.0265,-2.555047,0.783849
20260825,68.636,58.105,0.166566,1.7756,0.0245,1.222,1.0,2.1698,-2.559052,0.784429
