# QUALITY=PROXY_THIN_MARKET | Indexed AGS (RBA; thin linker market) | generated by real_yields_g8.py
DATE,NOM10,REAL10,BE10
20210917,1.284,-0.71,1.994
20210920,1.285,-0.691,1.976
20210921,1.252,-0.719,1.971
20210922,1.237,-0.731,1.968
20210923,1.243,-0.711,1.954
20210924,1.387,-0.592,1.979
20210927,1.393,-0.548,1.941
20210928,1.462,-0.497,1.959
20210929,1.467,-0.494,1.961
20210930,1.473,-0.448,1.921
20211001,1.473,-0.46,1.933
20211005,1.499,-0.472,1.971
20211006,1.593,-0.457,2.05
20211007,1.57,-0.474,2.044
20211008,1.624,-0.452,2.076
20211011,1.704,-0.421,2.125
20211012,1.71,-0.486,2.196
20211013,1.676,-0.504,2.18
20211014,1.613,-0.539,2.152
20211015,1.639,-0.516,2.155
20211018,1.733,-0.517,2.25
20211019,1.714,-0.521,2.235
20211020,1.799,-0.439,2.238
20211021,1.779,-0.472,2.251
20211022,1.79,-0.505,2.295
20211025,1.777,-0.483,2.26
20211026,1.798,-0.46,2.258
20211027,1.802,-0.578,2.38
20211028,1.833,-0.415,2.248
20211029,2.083,-0.063,2.146
20211101,1.9,-0.186,2.086
20211102,1.885,-0.178,2.063
20211103,1.846,-0.253,2.099
20211104,1.826,-0.304,2.13
20211105,1.806,-0.349,2.155
20211108,1.747,-0.41,2.157
20211109,1.778,-0.434,2.212
20211110,1.729,-0.491,2.22
20211111,1.808,-0.469,2.277
20211112,1.791,-0.491,2.282
20211115,1.766,-0.521,2.287
20211116,1.831,0.086,1.745
20211117,1.858,-0.45,2.308
20211118,1.793,-0.477,2.27
20211119,1.809,-0.444,2.253
20211122,1.79,-0.414,2.204
20211123,1.867,-0.281,2.148
20211124,1.857,-0.282,2.139
20211125,1.868,-0.273,2.141
20211126,1.736,-0.399,2.135
20211129,1.743,-0.346,2.089
20211130,1.689,-0.392,2.081
20211201,1.728,-0.331,2.059
20211202,1.68,-0.337,2.017
20211203,1.61,-0.425,2.035
20211206,1.582,-0.443,2.025
20211207,1.648,-0.376,2.024
20211208,1.621,-0.467,2.088
20211209,1.679,-0.462,2.141
20211210,1.637,-0.481,2.118
20211213,1.605,-0.532,2.137
20211214,1.545,-0.574,2.119
20211215,1.563,-0.574,2.137
20211216,1.569,-0.601,2.17
20211217,1.588,-0.587,2.175
20211220,1.542,-0.615,2.157
20211221,1.601,-0.584,2.185
20211222,1.585,-0.61,2.195
20211223,1.591,-0.661,2.252
20211224,1.578,-0.673,2.251
20211229,1.534,-0.731,2.265
20211230,1.631,-0.684,2.315
20211231,1.666,-0.618,2.284
20220104,1.732,-0.578,2.31
20220105,1.768,-0.508,2.276
20220106,1.849,-0.385,2.234
20220107,1.838,-0.345,2.183
20220110,1.905,-0.296,2.201
20220111,1.881,-0.332,2.213
20220112,1.835,-0.42,2.255
20220113,1.846,-0.386,2.232
20220114,1.837,-0.39,2.227
20220117,1.903,-0.339,2.242
20220118,1.933,-0.329,2.262
20220119,1.983,-0.331,2.314
20220120,1.979,-0.304,2.283
20220121,1.905,-0.356,2.261
20220124,1.922,-0.344,2.266
20220125,1.93,-0.373,2.303
20220127,2.01,-0.312,2.322
20220128,1.928,-0.405,2.333
20220131,1.884,-0.455,2.339
20220201,1.89,-0.449,2.339
20220202,1.9,-0.419,2.319
20220203,1.857,-0.451,2.308
20220204,1.948,-0.313,2.261
20220207,1.984,-0.276,2.26
20220208,2.109,-0.16,2.269
20220209,2.094,-0.178,2.272
20220210,2.097,-0.176,2.273
20220211,2.202,-0.069,2.271
20220214,2.128,-0.148,2.276
20220215,2.179,-0.1,2.279
20220216,2.224,-0.03,2.254
20220217,2.2,-0.041,2.241
20220218,2.241,0.0,2.241
20220221,2.212,-0.03,2.242
20220222,2.194,-0.063,2.257
20220223,2.263,-0.013,2.276
20220224,2.15,-0.186,2.336
20220225,2.226,-0.125,2.351
20220228,2.131,-0.237,2.368
20220301,2.182,-0.256,2.438
20220302,2.068,-0.395,2.463
20220303,2.159,-0.331,2.49
20220304,2.144,-0.318,2.462
20220307,2.129,-0.333,2.462
20220308,2.227,-0.334,2.561
20220309,2.312,-0.281,2.593
20220310,2.361,-0.161,2.522
20220311,2.393,-0.149,2.542
20220314,2.451,-0.151,2.602
20220315,2.511,-0.077,2.588
20220316,2.488,-0.033,2.521
20220317,2.5,0.026,2.474
20220318,2.57,0.04,2.53
20220321,2.576,0.103,2.473
20220322,2.714,0.232,2.482
20220323,2.769,0.268,2.501
20220324,2.76,0.21,2.55
20220325,2.771,0.223,2.548
20220328,2.896,0.308,2.588
20220329,2.891,0.323,2.568
20220330,2.788,0.254,2.534
20220331,2.836,0.298,2.538
20220401,2.822,0.314,2.508
20220404,2.828,0.32,2.508
20220405,2.853,0.347,2.506
20220406,2.928,0.41,2.518
20220407,2.909,0.407,2.502
20220408,2.959,0.463,2.496
20220411,3.004,0.488,2.516
20220412,3.078,0.524,2.554
20220413,3.069,0.551,2.518
20220414,2.967,0.484,2.483
20220419,3.062,0.539,2.523
20220420,3.107,0.594,2.513
20220421,3.079,0.573,2.506
20220422,3.126,0.604,2.522
20220426,3.102,0.616,2.486
20220427,3.053,0.519,2.534
20220428,3.079,0.53,2.549
20220429,3.119,0.53,2.589
20220502,3.259,0.657,2.602
20220503,3.394,0.785,2.609
20220504,3.539,0.921,2.618
20220505,3.387,0.793,2.594
20220506,3.467,0.89,2.577
20220509,3.562,0.976,2.586
20220510,3.563,1.015,2.548
20220511,3.503,1.082,2.421
20220512,3.425,1.02,2.405
20220513,3.401,1.064,2.337
20220516,3.384,1.033,2.351
20220517,3.404,1.031,2.373
20220518,3.459,1.015,2.444
20220519,3.383,0.913,2.47
20220520,3.31,0.819,2.491
20220523,3.326,0.858,2.468
20220524,3.317,0.843,2.474
20220525,3.24,0.823,2.417
20220526,3.202,0.796,2.406
20220527,3.253,0.821,2.432
20220530,3.254,0.822,2.432
20220531,3.352,0.914,2.438
20220601,3.417,0.977,2.44
20220602,3.498,1.041,2.457
20220603,3.483,1.022,2.461
20220606,3.484,0.973,2.511
20220607,3.555,1.05,2.505
20220608,3.545,1.074,2.471
20220609,3.607,1.137,2.47
20220610,3.674,1.206,2.468
20220614,3.957,1.579,2.378
20220615,4.2,1.778,2.422
20220616,3.993,1.554,2.439
20220617,4.128,1.702,2.426
20220620,4.066,1.627,2.439
20220621,4.065,1.605,2.46
20220622,3.988,1.545,2.443
20220623,3.855,1.457,2.398
20220624,3.721,1.378,2.343
20220627,3.778,1.387,2.391
20220628,3.744,1.366,2.378
20220629,3.695,1.368,2.327
20220630,3.662,1.361,2.301
20220701,3.597,1.354,2.243
20220704,3.565,1.348,2.217
20220705,3.553,1.346,2.207
20220706,3.409,1.269,2.14
20220707,3.473,1.341,2.132
20220708,3.484,1.333,2.151
20220711,3.515,1.374,2.141
20220712,3.421,1.317,2.104
20220713,3.393,1.3,2.093
20220714,3.416,1.283,2.133
20220715,3.413,1.264,2.149
20220718,3.442,1.26,2.182
20220719,3.517,1.283,2.234
20220720,3.551,1.304,2.247
20220721,3.578,1.339,2.239
20220722,3.446,1.251,2.195
20220725,3.359,1.158,2.201
20220726,3.346,1.136,2.21
20220727,3.253,1.085,2.168
20220728,3.211,0.987,2.224
20220729,3.063,0.807,2.256
20220802,2.985,0.751,2.234
20220803,3.08,0.828,2.252
20220804,3.151,0.873,2.278
20220805,3.091,0.843,2.248
20220808,3.221,0.962,2.259
20220809,3.192,0.895,2.297
20220810,3.251,0.923,2.328
20220811,3.296,0.968,2.328
20220812,3.435,1.061,2.374
20220815,3.371,0.992,2.379
20220816,3.232,0.882,2.35
20220817,3.278,0.929,2.349
20220818,3.341,0.976,2.365
20220819,3.41,1.023,2.387
20220822,3.525,1.112,2.413
20220823,3.584,1.176,2.408
20220824,3.634,1.216,2.418
20220825,3.681,1.225,2.456
20220826,3.581,1.14,2.441
20220829,3.672,1.245,2.427
20220830,3.61,1.193,2.417
20220831,3.605,1.192,2.413
20220901,3.689,1.327,2.362
20220902,3.66,1.312,2.348
20220905,3.654,1.312,2.342
20220906,3.654,1.325,2.329
20220907,3.71,1.389,2.321
20220908,3.573,1.291,2.282
20220909,3.568,1.321,2.247
20220912,3.64,1.456,2.184
20220913,3.578,1.408,2.17
20220914,3.646,1.454,2.192
20220915,3.692,1.494,2.198
20220916,3.729,1.537,2.192
20220919,3.685,1.538,2.147
20220920,3.642,1.504,2.138
20220921,3.677,1.525,2.152
20220923,3.919,1.756,2.163
20220926,3.993,1.856,2.137
20220927,4.032,1.927,2.105
20220928,4.102,1.953,2.149
20220929,3.946,1.739,2.207
20220930,3.892,1.734,2.158
20221004,3.726,1.488,2.238
20221005,3.631,1.322,2.309
20221006,3.769,1.504,2.265
20221007,3.844,1.601,2.243
20221010,3.863,1.628,2.235
20221011,4.032,1.834,2.198
20221012,3.943,1.747,2.196
20221013,3.999,1.814,2.185
20221014,4.003,1.791,2.212
20221017,4.018,1.794,2.224
20221018,3.915,1.648,2.267
20221019,3.941,1.688,2.253
20221020,4.055,1.753,2.302
20221021,4.195,1.837,2.358
20221024,4.146,1.731,2.415
20221025,4.072,1.652,2.42
20221026,3.915,1.519,2.396
20221027,3.827,1.488,2.339
20221028,3.731,1.375,2.356
20221031,3.751,1.357,2.394
20221101,3.76,1.273,2.487
20221102,3.806,1.322,2.484
20221103,3.916,1.451,2.465
20221104,3.846,1.491,2.355
20221107,3.903,1.55,2.353
20221108,4.033,1.615,2.418
20221109,3.863,1.441,2.422
20221110,3.716,1.324,2.392
20221111,3.654,1.273,2.381
20221114,3.763,1.374,2.389
20221115,3.757,1.412,2.345
20221116,3.723,1.406,2.317
20221117,3.615,1.313,2.302
20221118,3.61,1.347,2.263
20221121,3.56,1.36,2.2
20221122,3.567,1.312,2.255
20221123,3.566,1.301,2.265
20221124,3.522,1.261,2.261
20221125,3.552,1.307,2.245
20221128,3.492,1.238,2.254
20221129,3.582,1.267,2.315
20221130,3.508,1.166,2.342
20221201,3.459,1.053,2.406
20221202,3.37,0.957,2.413
20221205,3.345,0.876,2.469
20221206,3.377,0.941,2.436
20221207,3.336,0.932,2.404
20221208,3.346,0.953,2.393
20221209,3.276,0.831,2.445
20221212,3.362,0.923,2.439
20221213,3.382,0.902,2.48
20221214,3.344,0.89,2.454
20221215,3.438,1.042,2.396
20221216,3.436,1.058,2.378
20221219,3.514,1.141,2.373
20221220,3.707,1.317,2.39
20221221,3.704,1.279,2.425
20221222,3.775,1.337,2.438
20221223,3.805,1.409,2.396
20221228,4.014,1.584,2.43
20221229,4.004,1.584,2.42
20221230,4.029,1.602,2.427
20230103,3.98,1.55,2.43
20230104,3.883,1.478,2.405
20230105,3.815,1.428,2.387
20230106,3.799,1.423,2.376
20230109,3.702,1.339,2.363
20230110,3.697,1.338,2.359
20230111,3.698,1.331,2.367
20230112,3.576,1.205,2.371
20230113,3.574,1.19,2.384
20230116,3.577,1.18,2.397
20230117,3.588,1.151,2.437
20230118,3.529,1.083,2.446
20230119,3.306,0.906,2.4
20230120,3.381,0.912,2.469
20230123,3.434,0.985,2.449
20230124,3.448,1.018,2.43
20230125,3.49,1.03,2.46
20230127,3.543,1.062,2.481
20230130,3.52,1.045,2.475
20230131,3.535,1.052,2.483
20230201,3.555,1.09,2.465
20230202,3.526,1.049,2.477
20230203,3.368,0.914,2.454
20230206,3.446,1.003,2.443
20230207,3.581,1.178,2.403
20230208,3.6,1.21,2.39
20230209,3.657,1.237,2.42
20230210,3.696,1.263,2.433
20230213,3.747,1.299,2.448
20230214,3.727,1.258,2.469
20230215,3.726,1.257,2.469
20230216,3.747,1.263,2.484
20230217,3.808,1.299,2.509
20230220,3.799,1.307,2.492
20230221,3.804,1.33,2.474
20230222,3.863,1.373,2.49
20230223,3.875,1.417,2.458
20230224,3.815,1.381,2.434
20230227,3.865,1.463,2.402
20230228,3.841,1.41,2.431
20230301,3.777,1.382,2.395
20230302,3.852,1.406,2.446
20230303,3.894,1.404,2.49
20230306,3.757,1.256,2.501
20230307,3.677,1.215,2.462
20230308,3.738,1.339,2.399
20230309,3.704,1.352,2.352
20230310,3.577,1.253,2.324
20230313,3.514,1.222,2.292
20230314,3.444,1.198,2.246
20230315,3.429,1.149,2.28
20230316,3.327,1.062,2.265
20230317,3.387,1.15,2.237
20230320,3.234,1.05,2.184
20230321,3.184,0.966,2.218
20230322,3.359,1.099,2.26
20230323,3.285,1.015,2.27
20230324,3.213,0.929,2.284
20230327,3.188,0.945,2.243
20230328,3.292,1.019,2.273
20230329,3.278,0.976,2.302
20230330,3.352,1.018,2.334
20230331,3.293,0.963,2.33
20230403,3.319,0.983,2.336
20230404,3.255,0.947,2.308
20230405,3.275,1.005,2.27
20230406,3.181,0.93,2.251
20230411,3.221,0.977,2.244
20230412,3.24,0.972,2.268
20230413,3.27,0.965,2.305
20230414,3.319,0.97,2.349
20230417,3.367,0.994,2.373
20230418,3.469,1.091,2.378
20230419,3.509,1.126,2.383
20230420,3.495,1.139,2.356
20230421,3.462,1.125,2.337
20230424,3.446,1.116,2.33
20230426,3.302,0.989,2.313
20230427,3.366,1.04,2.326
20230428,3.335,1.002,2.333
20230501,3.351,1.052,2.299
20230502,3.442,1.151,2.291
20230503,3.408,1.145,2.263
20230504,3.303,1.05,2.253
20230505,3.318,1.067,2.251
20230508,3.398,1.122,2.276
20230509,3.448,1.161,2.287
20230510,3.452,1.189,2.263
20230511,3.388,1.143,2.245
20230512,3.324,1.052,2.272
20230515,3.429,1.127,2.302
20230516,3.409,1.053,2.356
20230517,3.429,1.047,2.382
20230518,3.488,1.104,2.384
20230519,3.593,1.195,2.398
20230522,3.587,1.218,2.369
20230523,3.652,1.256,2.396
20230524,3.648,1.227,2.421
20230525,3.702,1.265,2.437
20230526,3.732,1.275,2.457
20230529,3.703,1.242,2.461
20230530,3.682,1.231,2.451
20230531,3.607,1.196,2.411
20230601,3.616,1.257,2.359
20230602,3.646,1.236,2.41
20230605,3.786,1.351,2.435
20230606,3.805,1.378,2.427
20230607,3.83,1.41,2.42
20230608,4.014,1.561,2.453
20230609,3.952,1.517,2.435
20230613,3.938,1.518,2.42
20230614,3.977,1.538,2.439
20230615,4.005,1.515,2.49
20230616,4.029,1.505,2.524
20230619,3.974,1.456,2.518
20230620,4.029,1.513,2.516
20230621,3.985,1.482,2.503
20230622,3.979,1.499,2.48
20230623,3.99,1.501,2.489
20230626,3.952,1.498,2.454
20230627,3.932,1.496,2.436
20230628,3.872,1.443,2.429
20230629,3.902,1.497,2.405
20230630,4.025,1.598,2.427
20230703,3.961,1.525,2.436
20230704,4.003,1.541,2.462
20230705,3.997,1.537,2.46
20230706,4.12,1.669,2.451
20230707,4.253,1.777,2.476
20230710,4.282,1.826,2.456
20230711,4.178,1.76,2.418
20230712,4.122,1.71,2.412
20230713,4.044,1.608,2.436
20230714,3.99,1.54,2.45
20230717,3.979,1.53,2.449
20230718,3.97,1.514,2.456
20230719,3.861,1.43,2.431
20230720,3.944,1.503,2.441
20230721,4.004,1.524,2.48
20230724,3.989,1.514,2.475
20230725,4.024,1.522,2.502
20230726,4.005,1.564,2.441
20230727,3.919,1.486,2.433
20230728,4.061,1.616,2.445
20230731,4.052,1.575,2.477
20230801,3.968,1.493,2.475
20230802,4.017,1.551,2.466
20230803,4.096,1.63,2.466
20230804,4.185,1.719,2.466
20230807,4.122,1.651,2.471
20230808,4.006,1.541,2.465
20230809,3.987,1.552,2.435
20230810,4.036,1.609,2.427
20230811,4.101,1.659,2.442
20230814,4.185,1.715,2.47
20230815,4.25,1.78,2.47
20230816,4.2,1.729,2.471
20230817,4.312,1.838,2.474
20230818,4.223,1.734,2.489
20230821,4.254,1.806,2.448
20230822,4.26,1.764,2.496
20230823,4.185,1.701,2.484
20230824,4.106,1.628,2.478
20230825,4.151,1.674,2.477
20230828,4.132,1.658,2.474
20230829,4.091,1.649,2.442
20230830,4.063,1.615,2.448
20230831,4.018,1.539,2.479
20230901,3.998,1.539,2.459
20230904,4.083,1.61,2.473
20230905,4.127,1.637,2.49
20230906,4.122,1.608,2.514
20230907,4.152,1.628,2.524
20230908,4.077,1.588,2.489
20230911,4.154,1.636,2.518
20230912,4.161,1.649,2.512
20230913,4.143,1.633,2.51
20230914,4.109,1.595,2.514
20230915,4.098,1.585,2.513
20230918,4.207,1.677,2.53
20230919,4.161,1.631,2.53
20230920,4.211,1.675,2.536
20230921,4.295,1.773,2.522
20230922,4.332,1.814,2.518
20230925,4.307,1.805,2.502
20230926,4.394,1.894,2.5
20230927,4.37,1.875,2.495
20230928,4.449,1.924,2.525
20230929,4.479,1.94,2.539
20231003,4.531,1.994,2.537
20231004,4.652,2.107,2.545
20231005,4.562,2.036,2.526
20231006,4.534,2.032,2.502
20231009,4.512,1.958,2.554
20231010,4.449,1.916,2.533
20231011,4.421,1.897,2.524
20231012,4.364,1.845,2.519
20231013,4.458,1.922,2.536
20231016,4.451,1.914,2.537
20231017,4.542,1.987,2.555
20231018,4.644,2.06,2.584
20231019,4.778,2.177,2.601
20231020,4.742,2.127,2.615
20231023,4.778,2.139,2.639
20231024,4.685,2.062,2.623
20231025,4.715,2.079,2.636
20231026,4.869,2.193,2.676
20231027,4.809,2.138,2.671
20231030,4.869,2.197,2.672
20231031,4.924,2.22,2.704
20231101,4.942,2.253,2.689
20231102,4.786,2.103,2.683
20231103,4.718,2.05,2.668
20231106,4.718,2.033,2.685
20231107,4.69,1.985,2.705
20231108,4.579,1.94,2.639
20231109,4.528,1.905,2.623
20231110,4.618,1.982,2.636
20231113,4.666,2.052,2.614
20231114,4.661,2.025,2.636
20231115,4.53,1.926,2.604
20231116,4.55,1.931,2.619
20231117,4.465,1.855,2.61
20231120,4.506,1.903,2.603
20231121,4.447,1.85,2.597
20231122,4.446,1.905,2.541
20231123,4.481,1.943,2.538
20231124,4.545,2.003,2.542
20231127,4.564,2.026,2.538
20231128,4.495,2.0,2.495
20231129,4.361,1.911,2.45
20231130,4.411,1.962,2.449
20231201,4.49,1.98,2.51
20231204,4.447,1.937,2.51
20231205,4.412,1.919,2.493
20231206,4.283,1.777,2.506
20231207,4.338,1.838,2.5
20231208,4.294,1.821,2.473
20231211,4.339,1.841,2.498
20231212,4.327,1.8,2.527
20231213,4.287,1.769,2.518
20231214,4.133,1.62,2.513
20231215,4.14,1.603,2.537
20231218,4.057,1.483,2.574
20231219,4.111,1.502,2.609
20231220,4.046,1.433,2.613
20231221,4.017,1.419,2.598
20231222,4.007,1.426,2.581
20231227,3.973,1.398,2.575
20231228,3.893,1.322,2.571
20231229,3.958,1.389,2.569
20240102,3.999,1.434,2.565
20240103,4.048,1.479,2.569
20240104,4.053,1.489,2.564
20240105,4.136,1.567,2.569
20240108,4.16,1.588,2.572
20240109,4.106,1.538,2.568
20240110,4.12,1.559,2.561
20240111,4.109,1.565,2.544
20240112,4.075,1.524,2.551
20240115,4.08,1.517,2.563
20240116,4.154,1.586,2.568
20240117,4.213,1.644,2.569
20240118,4.267,1.696,2.571
20240119,4.296,1.702,2.594
20240122,4.232,1.648,2.584
20240123,4.193,1.638,2.555
20240124,4.233,1.703,2.53
20240125,4.247,1.71,2.537
20240129,4.218,1.673,2.545
20240130,4.144,1.609,2.535
20240131,4.015,1.514,2.501
20240201,4.016,1.521,2.495
20240202,3.982,1.52,2.462
20240205,4.099,1.627,2.472
20240206,4.129,1.629,2.5
20240207,4.091,1.597,2.494
20240208,4.111,1.586,2.525
20240209,4.13,1.598,2.532
20240212,4.166,1.667,2.499
20240213,4.175,1.69,2.485
20240214,4.268,1.743,2.525
20240215,4.14,1.639,2.501
20240216,4.199,1.685,2.514
20240219,4.174,1.647,2.527
20240220,4.185,1.651,2.534
20240221,4.175,1.656,2.519
20240222,4.16,1.641,2.519
20240223,4.201,1.701,2.5
20240226,4.106,1.63,2.476
20240227,4.136,1.649,2.487
20240228,4.171,1.682,2.489
20240229,4.141,1.658,2.483
20240301,4.146,1.667,2.479
20240304,4.106,1.628,2.478
20240305,4.096,1.605,2.491
20240306,4.012,1.559,2.453
20240307,4.014,1.538,2.476
20240308,3.978,1.525,2.453
20240311,3.957,1.508,2.449
20240312,3.951,1.485,2.466
20240313,4.023,1.518,2.505
20240314,4.062,1.566,2.496
20240315,4.139,1.611,2.528
20240318,4.116,1.591,2.525
20240319,4.087,1.581,2.506
20240320,4.056,1.586,2.47
20240321,4.095,1.606,2.489
20240322,4.041,1.552,2.489
20240325,4.011,1.539,2.472
20240326,4.031,1.552,2.479
20240327,4.007,1.533,2.474
20240328,3.968,1.515,2.453
20240402,4.067,1.59,2.477
20240403,4.136,1.626,2.51
20240404,4.174,1.653,2.521
20240405,4.095,1.57,2.525
20240408,4.192,1.65,2.542
20240409,4.168,1.609,2.559
20240410,4.113,1.566,2.547
20240411,4.251,1.678,2.573
20240412,4.262,1.701,2.561
20240415,4.257,1.705,2.552
20240416,4.326,1.771,2.555
20240417,4.379,1.82,2.559
20240418,4.275,1.728,2.547
20240419,4.251,1.682,2.569
20240422,4.315,1.757,2.558
20240423,4.266,1.726,2.54
20240424,4.404,1.825,2.579
20240426,4.518,1.931,2.587
20240429,4.484,1.898,2.586
20240430,4.42,1.855,2.565
20240501,4.505,1.95,2.555
20240502,4.445,1.916,2.529
20240503,4.416,1.892,2.524
20240506,4.377,1.867,2.51
20240507,4.304,1.779,2.525
20240508,4.29,1.787,2.503
20240509,4.344,1.824,2.52
20240510,4.319,1.815,2.504
20240513,4.325,1.802,2.523
20240514,4.325,1.805,2.52
20240515,4.314,1.822,2.492
20240516,4.185,1.716,2.469
20240517,4.211,1.727,2.484
20240520,4.236,1.74,2.496
20240521,4.251,1.751,2.5
20240522,4.285,1.783,2.502
20240523,4.255,1.766,2.489
20240524,4.308,1.826,2.482
20240527,4.279,1.822,2.457
20240528,4.259,1.838,2.421
20240529,4.398,1.919,2.479
20240530,4.433,1.935,2.498
20240531,4.408,1.926,2.482
20240603,4.368,1.912,2.456
20240604,4.304,1.873,2.431
20240605,4.245,1.851,2.394
20240606,4.225,1.842,2.383
20240607,4.22,1.848,2.372
20240611,4.324,1.932,2.392
20240612,4.279,1.902,2.377
20240613,4.19,1.844,2.346
20240614,4.124,1.794,2.33
20240617,4.112,1.787,2.325
20240618,4.155,1.822,2.333
20240619,4.181,1.852,2.329
20240620,4.205,1.87,2.335
20240621,4.213,1.858,2.355
20240624,4.218,1.877,2.341
20240625,4.203,1.861,2.342
20240626,4.313,1.921,2.392
20240627,4.411,1.995,2.416
20240628,4.312,1.893,2.419
20240701,4.385,1.958,2.427
20240702,4.41,1.968,2.442
20240703,4.43,1.966,2.464
20240704,4.416,1.964,2.452
20240705,4.405,1.97,2.435
20240708,4.362,1.947,2.415
20240709,4.348,1.929,2.419
20240710,4.348,1.931,2.417
20240711,4.377,1.94,2.437
20240712,4.328,1.911,2.417
20240715,4.328,1.905,2.423
20240716,4.255,1.814,2.441
20240717,4.26,1.816,2.444
20240718,4.244,1.813,2.431
20240719,4.289,1.856,2.433
20240722,4.313,1.875,2.438
20240723,4.354,1.918,2.436
20240724,4.333,1.9,2.433
20240725,4.318,1.901,2.417
20240726,4.313,1.899,2.414
20240729,4.279,1.871,2.408
20240730,4.284,1.873,2.411
20240731,4.12,1.702,2.418
20240801,4.092,1.683,2.409
20240802,4.056,1.681,2.375
20240805,3.983,1.706,2.277
20240806,4.026,1.706,2.32
20240807,4.087,1.718,2.369
20240808,4.076,1.713,2.363
20240809,4.065,1.701,2.364
20240812,4.056,1.697,2.359
20240813,4.012,1.652,2.36
20240814,3.938,1.617,2.321
20240815,3.882,1.583,2.299
20240816,3.937,1.615,2.322
20240819,3.922,1.622,2.3
20240820,3.957,1.658,2.299
20240821,3.898,1.61,2.288
20240822,3.892,1.619,2.273
20240823,3.927,1.648,2.279
20240826,3.863,1.577,2.286
20240827,3.917,1.623,2.294
20240828,3.937,1.632,2.305
20240829,3.961,1.652,2.309
20240830,3.976,1.682,2.294
20240902,4.021,1.741,2.28
20240903,4.011,1.743,2.268
20240904,3.961,1.741,2.22
20240905,3.936,1.746,2.19
20240906,3.89,1.67,2.22
20240909,3.966,1.739,2.227
20240910,3.918,1.693,2.225
20240911,3.859,1.634,2.225
20240912,3.863,1.637,2.226
20240913,3.827,1.582,2.245
20240916,3.823,1.567,2.256
20240917,3.843,1.582,2.261
20240918,3.872,1.592,2.28
20240919,3.939,1.653,2.286
20240920,3.93,1.62,2.31
20240923,3.968,1.665,2.303
20240924,3.9,1.591,2.309
20240925,3.919,1.593,2.326
20240926,3.952,1.628,2.324
20240927,3.972,1.649,2.323
20240930,3.987,1.649,2.338
20241001,3.996,1.671,2.325
20241002,3.941,1.625,2.316
20241003,4.0,1.683,2.317
20241004,4.063,1.746,2.317
20241008,4.155,1.823,2.332
20241009,4.181,1.868,2.313
20241010,4.215,1.911,2.304
20241011,4.22,1.893,2.327
20241014,4.264,1.935,2.329
20241015,4.244,1.934,2.31
20241016,4.196,1.92,2.276
20241017,4.239,1.944,2.295
20241018,4.298,1.973,2.325
20241021,4.264,1.932,2.332
20241022,4.423,2.068,2.355
20241023,4.457,2.079,2.378
20241024,4.442,2.071,2.371
20241025,4.403,2.051,2.352
20241028,4.472,2.123,2.349
20241029,4.438,2.067,2.371
20241030,4.458,2.076,2.382
20241031,4.496,2.086,2.41
20241101,4.531,2.12,2.411
20241104,4.552,2.138,2.414
20241105,4.556,2.161,2.395
20241106,4.62,2.177,2.443
20241107,4.631,2.177,2.454
20241108,4.571,2.129,2.442
20241111,4.571,2.13,2.441
20241112,4.557,2.116,2.441
20241113,4.661,2.212,2.449
20241114,4.691,2.234,2.457
20241115,4.631,2.184,2.447
20241118,4.597,2.157,2.44
20241119,4.558,2.105,2.453
20241120,4.552,2.086,2.466
20241121,4.573,2.097,2.476
20241122,4.539,2.079,2.46
20241125,4.48,2.033,2.447
20241126,4.441,2.03,2.411
20241127,4.412,2.006,2.406
20241128,4.356,1.964,2.392
20241129,4.335,1.941,2.394
20241202,4.331,1.955,2.376
20241203,4.301,1.933,2.368
20241204,4.261,1.897,2.364
20241205,4.231,1.883,2.348
20241206,4.217,1.881,2.336
20241209,4.197,1.886,2.311
20241210,4.135,1.824,2.311
20241211,4.184,1.858,2.326
20241212,4.263,1.937,2.326
20241213,4.289,1.957,2.332
20241216,4.317,1.984,2.333
20241217,4.294,1.983,2.311
20241218,4.279,1.977,2.302
20241219,4.411,2.112,2.299
20241220,4.494,2.185,2.309
20241223,4.405,2.124,2.281
20241224,4.44,2.126,2.314
20241227,4.38,2.048,2.332
20241230,4.46,2.119,2.341
20241231,4.366,2.035,2.331
20250102,4.435,2.094,2.341
20250103,4.384,2.045,2.339
20250106,4.47,2.123,2.347
20250107,4.479,2.131,2.348
20250108,4.502,2.126,2.376
20250109,4.487,2.108,2.379
20250110,4.547,2.168,2.379
20250113,4.636,2.233,2.403
20250114,4.616,2.215,2.401
20250115,4.626,2.238,2.388
20250116,4.498,2.159,2.339
20250117,4.498,2.174,2.324
20250120,4.482,2.153,2.329
20250121,4.409,2.107,2.302
20250122,4.464,2.166,2.298
20250123,4.474,2.163,2.311
20250124,4.48,2.16,2.32
20250128,4.427,2.131,2.296
20250129,4.375,2.086,2.289
20250130,4.385,2.084,2.301
20250131,4.435,2.117,2.318
20250203,4.386,2.053,2.333
20250204,4.421,2.094,2.327
20250205,4.363,2.038,2.325
20250206,4.324,2.014,2.31
20250207,4.364,2.041,2.323
20250210,4.409,2.075,2.334
20250211,4.395,2.064,2.331
20250212,4.469,2.122,2.347
20250213,4.479,2.114,2.365
20250214,4.424,2.083,2.341
20250217,4.46,2.122,2.338
20250218,4.514,2.17,2.344
20250219,4.534,2.18,2.354
20250220,4.534,2.18,2.354
20250221,4.52,2.186,2.334
