DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20230523,-0.5375,-0.5375,-0.5375,-0.5375,0
20230524,-0.5468,-0.5468,-0.5468,-0.5468,0
20230525,-0.5714,-0.5714,-0.5714,-0.5714,0
20230526,-0.6358,-0.6358,-0.6358,-0.6358,0
20230530,-0.6657,-0.6657,-0.6657,-0.6657,0
20230531,-0.6789,-0.6789,-0.6789,-0.6789,0
20230601,-0.6757,-0.6757,-0.6757,-0.6757,0
20230602,-0.7041,-0.7041,-0.7041,-0.7041,0
20230605,-0.6867,-0.6867,-0.6867,-0.6867,0
20230606,-0.7165,-0.7165,-0.7165,-0.7165,0
20230607,-0.6256,-0.6256,-0.6256,-0.6256,0
20230608,-0.6959,-0.6959,-0.6959,-0.6959,0
20230609,-0.7348,-0.7348,-0.7348,-0.7348,0
20230612,-0.7200,-0.7200,-0.7200,-0.7200,0
20230613,-0.7140,-0.7140,-0.7140,-0.7140,0
20230614,-0.8260,-0.8260,-0.8260,-0.8260,0
20230615,-0.8136,-0.8136,-0.8136,-0.8136,0
20230616,-0.8651,-0.8651,-0.8651,-0.8651,0
20230620,-0.8824,-0.8824,-0.8824,-0.8824,0
20230621,-0.9020,-0.9020,-0.9020,-0.9020,0
20230622,-0.8861,-0.8861,-0.8861,-0.8861,0
20230623,-0.8859,-0.8859,-0.8859,-0.8859,0
20230626,-0.8756,-0.8756,-0.8756,-0.8756,0
20230627,-0.9238,-0.9238,-0.9238,-0.9238,0
20230628,-0.9528,-0.9528,-0.9528,-0.9528,0
20230629,-0.6898,-0.6898,-0.6898,-0.6898,0
20230630,-0.7569,-0.7569,-0.7569,-0.7569,0
20230703,-0.7580,-0.7580,-0.7580,-0.7580,0
20230705,-0.6514,-0.6514,-0.6514,-0.6514,0
20230706,-0.5936,-0.5936,-0.5936,-0.5936,0
20230707,-0.5618,-0.5618,-0.5618,-0.5618,0
20230710,-0.6632,-0.6632,-0.6632,-0.6632,0
20230711,-0.7390,-0.7390,-0.7390,-0.7390,0
20230712,-0.7384,-0.7384,-0.7384,-0.7384,0
20230713,-0.7251,-0.7251,-0.7251,-0.7251,0
20230714,-0.8215,-0.8215,-0.8215,-0.8215,0
20230717,-0.8177,-0.8177,-0.8177,-0.8177,0
20230718,-0.8601,-0.8601,-0.8601,-0.8601,0
20230719,-0.9355,-0.9355,-0.9355,-0.9355,0
20230720,-0.8755,-0.8755,-0.8755,-0.8755,0
20230721,-0.8961,-0.8961,-0.8961,-0.8961,0
20230724,-0.8675,-0.8675,-0.8675,-0.8675,0
20230725,-0.8486,-0.8486,-0.8486,-0.8486,0
20230726,-0.6801,-0.6801,-0.6801,-0.6801,0
20230727,-0.7561,-0.7561,-0.7561,-0.7561,0
20230728,-0.7790,-0.7790,-0.7790,-0.7790,0
20230731,-0.6228,-0.6228,-0.6228,-0.6228,0
20230801,-0.4701,-0.4701,-0.4701,-0.4701,0
20230802,-0.5901,-0.5901,-0.5901,-0.5901,0
20230803,-0.4693,-0.4693,-0.4693,-0.4693,0
20230804,-0.5277,-0.5277,-0.5277,-0.5277,0
20230807,-0.4536,-0.4536,-0.4536,-0.4536,0
20230808,-0.5255,-0.5255,-0.5255,-0.5255,0
20230809,-0.5849,-0.5849,-0.5849,-0.5849,0
20230810,-0.4903,-0.4903,-0.4903,-0.4903,0
20230811,-0.4780,-0.4780,-0.4780,-0.4780,0
20230814,-0.5535,-0.5535,-0.5535,-0.5535,0
20230815,-0.4716,-0.4716,-0.4716,-0.4716,0
20230816,-0.4416,-0.4416,-0.4416,-0.4416,0
20230817,-0.3600,-0.3600,-0.3600,-0.3600,0
20230818,-0.3972,-0.3972,-0.3972,-0.3972,0
20230821,-0.3383,-0.3383,-0.3383,-0.3383,0
20230822,-0.1915,-0.1915,-0.1915,-0.1915,0
20230823,-0.5076,-0.5076,-0.5076,-0.5076,0
20230824,-0.4981,-0.4981,-0.4981,-0.4981,0
20230825,-0.5234,-0.5234,-0.5234,-0.5234,0
20230828,-0.5378,-0.5378,-0.5378,-0.5378,0
20230829,-0.5213,-0.5213,-0.5213,-0.5213,0
20230830,-0.5013,-0.5013,-0.5013,-0.5013,0
20230831,-0.5084,-0.5084,-0.5084,-0.5084,0
20230901,-0.3939,-0.3939,-0.3939,-0.3939,0
20230905,-0.3845,-0.3845,-0.3845,-0.3845,0
20230906,-0.2299,-0.2299,-0.2299,-0.2299,0
20230907,-0.4000,-0.4000,-0.4000,-0.4000,0
20230908,-0.4452,-0.4452,-0.4452,-0.4452,0
20230911,-0.4029,-0.4029,-0.4029,-0.4029,0
20230912,-0.4612,-0.4612,-0.4612,-0.4612,0
20230913,-0.4547,-0.4547,-0.4547,-0.4547,0
20230914,-0.4452,-0.4452,-0.4452,-0.4452,0
20230915,-0.2012,-0.2012,-0.2012,-0.2012,0
20230918,-0.2309,-0.2309,-0.2309,-0.2309,0
20230919,-0.2707,-0.2707,-0.2707,-0.2707,0
20230920,-0.3242,-0.3242,-0.3242,-0.3242,0
20230921,-0.0835,-0.0835,-0.0835,-0.0835,0
20230922,-0.1198,-0.1198,-0.1198,-0.1198,0
20230925,0.0336,0.0336,0.0336,0.0336,0
20230926,0.0593,0.0593,0.0593,0.0593,0
20230927,0.1006,0.1006,0.1006,0.1006,0
20230928,0.1163,0.1163,0.1163,0.1163,0
20230929,0.1524,0.1524,0.1524,0.1524,0
20231002,0.2140,0.2140,0.2140,0.2140,0
20231003,0.3258,0.3258,0.3258,0.3258,0
20231004,0.2855,0.2855,0.2855,0.2855,0
20231005,0.3083,0.3083,0.3083,0.3083,0
20231006,0.2573,0.2573,0.2573,0.2573,0
20231010,0.2198,0.2198,0.2198,0.2198,0
20231011,0.0651,0.0651,0.0651,0.0651,0
20231012,0.2645,0.2645,0.2645,0.2645,0
20231013,0.1856,0.1856,0.1856,0.1856,0
20231016,0.2650,0.2650,0.2650,0.2650,0
20231017,0.2896,0.2896,0.2896,0.2896,0
20231018,0.2743,0.2743,0.2743,0.2743,0
20231019,0.4550,0.4550,0.4550,0.4550,0
20231020,0.4662,0.4662,0.4662,0.4662,0
20231023,0.3758,0.3758,0.3758,0.3758,0
20231024,0.3267,0.3267,0.3267,0.3267,0
20231025,0.4372,0.4372,0.4372,0.4372,0
20231026,0.3880,0.3880,0.3880,0.3880,0
20231027,0.4131,0.4131,0.4131,0.4131,0
20231030,0.4300,0.4300,0.4300,0.4300,0
20231031,0.4060,0.4060,0.4060,0.4060,0
20231101,0.3604,0.3604,0.3604,0.3604,0
20231102,0.1835,0.1835,0.1835,0.1835,0
20231103,0.1972,0.1972,0.1972,0.1972,0
20231106,0.2227,0.2227,0.2227,0.2227,0
20231107,0.1226,0.1226,0.1226,0.1226,0
20231108,0.0870,0.0870,0.0870,0.0870,0
20231109,0.2124,0.2124,0.2124,0.2124,0
20231110,0.1645,0.1645,0.1645,0.1645,0
20231113,0.1831,0.1831,0.1831,0.1831,0
20231114,0.0581,0.0581,0.0581,0.0581,0
20231115,0.0789,0.0789,0.0789,0.0789,0
20231116,0.0641,0.0641,0.0641,0.0641,0
20231117,-0.0181,-0.0181,-0.0181,-0.0181,0
20231120,-0.0503,-0.0503,-0.0503,-0.0503,0
20231121,-0.0206,-0.0206,-0.0206,-0.0206,0
20231122,-0.0345,-0.0345,-0.0345,-0.0345,0
20231124,0.1077,0.1077,0.1077,0.1077,0
20231127,-0.0408,-0.0408,-0.0408,-0.0408,0
20231128,0.0224,0.0224,0.0224,0.0224,0
20231129,-0.0098,-0.0098,-0.0098,-0.0098,0
20231130,0.0573,0.0573,0.0573,0.0573,0
20231201,-0.0134,-0.0134,-0.0134,-0.0134,0
20231204,-0.0103,-0.0103,-0.0103,-0.0103,0
20231205,-0.1063,-0.1063,-0.1063,-0.1063,0
20231206,-0.2092,-0.2092,-0.2092,-0.2092,0
20231207,-0.1685,-0.1685,-0.1685,-0.1685,0
20231208,-0.1713,-0.1713,-0.1713,-0.1713,0
20231211,-0.1607,-0.1607,-0.1607,-0.1607,0
20231212,-0.2132,-0.2132,-0.2132,-0.2132,0
20231213,-0.1991,-0.1991,-0.1991,-0.1991,0
20231214,-0.3159,-0.3159,-0.3159,-0.3159,0
20231215,-0.3682,-0.3682,-0.3682,-0.3682,0
20231218,-0.3299,-0.3299,-0.3299,-0.3299,0
20231219,-0.3356,-0.3356,-0.3356,-0.3356,0
20231220,-0.3772,-0.3772,-0.3772,-0.3772,0
20231221,-0.3356,-0.3356,-0.3356,-0.3356,0
20231222,-0.3183,-0.3183,-0.3183,-0.3183,0
20231226,-0.3392,-0.3392,-0.3392,-0.3392,0
20231227,-0.4722,-0.4722,-0.4722,-0.4722,0
