,f,f_cum5,f_z5,f_cum21,f_z21,f_cum63,f_z63,I_level,f_invvol,corr63_f_invvol,r_EUR,beta_EUR,beta_loo_EUR,dbeta21_EUR,eps_EUR,E5_EUR,E21_EUR,E63_EUR,z21_EUR,beta_ols252_EUR,pc1_EUR,r_GBP,beta_GBP,beta_loo_GBP,dbeta21_GBP,eps_GBP,E5_GBP,E21_GBP,E63_GBP,z21_GBP,beta_ols252_GBP,pc1_GBP,r_JPY,beta_JPY,beta_loo_JPY,dbeta21_JPY,eps_JPY,E5_JPY,E21_JPY,E63_JPY,z21_JPY,beta_ols252_JPY,pc1_JPY,r_CHF,beta_CHF,beta_loo_CHF,dbeta21_CHF,eps_CHF,E5_CHF,E21_CHF,E63_CHF,z21_CHF,beta_ols252_CHF,pc1_CHF,r_CAD,beta_CAD,beta_loo_CAD,dbeta21_CAD,eps_CAD,E5_CAD,E21_CAD,E63_CAD,z21_CAD,beta_ols252_CAD,pc1_CAD,r_AUD,beta_AUD,beta_loo_AUD,dbeta21_AUD,eps_AUD,E5_AUD,E21_AUD,E63_AUD,z21_AUD,beta_ols252_AUD,pc1_AUD,r_NZD,beta_NZD,beta_loo_NZD,dbeta21_NZD,eps_NZD,E5_NZD,E21_NZD,E63_NZD,z21_NZD,beta_ols252_NZD,pc1_NZD,rank_EUR,rank_GBP,rank_JPY,rank_CHF,rank_CAD,rank_AUD,rank_NZD,D,D_mad,one_name_share,one_name_ccy,D_pct,band,S_pc1,eig_gap,pc1_rotation_cos21,loo_corr_min,desfase_us
2013-01-10,-0.002102645477,0.0003827321289,0.07259483214,0.001352216169,0.170779618,0.004548256192,0.2375656524,0.7344874112,-0.00218075939,0.996688663,0.004356306328,1.128834622,0.9710148043,-0.05836960312,0.001982767315,0.002667415868,0.01894619041,0.02464798381,1.365303664,1.180164737,-0.4163247875,0.001721904436,0.9687561485,0.894415441,0.1208291918,-0.0003150462971,-0.006417921813,0.004496240812,0.007894659621,0.2344933455,0.8566942476,-0.336336601,-0.00798631016,0.4451020053,0.02987757247,0.1671019541,-0.008922201878,-0.01884003102,-0.07641281199,-0.1270107678,-2.70434693,0.1554222884,0.01049443036,0.003116278061,1.035710263,0.8911271159,-0.01435904547,0.0009385465619,0.001087555028,0.01615733108,0.02419507823,1.25401017,1.145935544,-0.3756688155,0.001645332977,0.7410152585,0.613725829,-0.002495927621,8.724059628e-05,0.001295526211,0.008554720449,-0.004387030039,0.7766647113,0.8170188924,-0.2665796907,0.00564548546,1.08567229,0.9817933381,-0.2081510072,0.003362701532,0.006976509381,0.01124732035,0.03694483486,0.6738700922,1.342611968,-0.3923181137,0.006219521233,1.594909413,1.499832734,-0.004555562478,0.00286599217,0.01323094634,0.01701100889,0.03771524131,0.825738081,1.502152323,-0.5893521327,1,6,7,3,5,4,2,0.03155089172,0.005763688536,0.8379363829,JPY,100,DISPERSO,0.5457868733,5.221822717e-05,0.9948405678,0.9378850824,False
2013-01-11,-0.002031145354,-0.01080573812,-1.398169824,0.002159673882,0.2191738447,0.003384782022,0.1904995948,0.7329970745,-0.002565685768,0.9963719957,0.01220313017,1.140339599,0.9840604028,-0.162818209,0.009886934697,0.007395637115,0.03059691325,0.03328469724,2.198332422,1.177664458,-0.4550351573,0.004887808598,0.9669280973,0.8931539373,0.07969697095,0.002923837086,-0.00412777125,0.00589206889,0.009630632099,0.3667520101,0.8577600351,-0.3459780346,-0.00848667342,0.3933310696,-0.03557182666,0.1484336051,-0.009285585994,-0.01197670973,-0.08656197852,-0.1352953549,-3.050311662,0.1513596906,0.05779066819,0.007833971087,1.041156165,0.8985038953,-0.08716587218,0.00571923158,0.003127862431,0.02239856544,0.02668238937,1.744083323,1.143156757,-0.4006606367,0.002044508105,0.7415214706,0.6154043297,0.0369926007,0.000538370215,-0.0006205169044,0.005637442517,-0.001328452213,0.4481121159,0.8180069266,-0.2634079048,-0.0004552666975,1.105184312,0.9994650453,-0.1251028614,-0.002700056678,0.00287513258,0.010104201,0.03316348004,0.6097202022,1.345753259,-0.3714177623,-0.00380946037,1.611539287,1.518978226,0.1099637658,-0.007082730905,0.003326365757,0.01193278743,0.03386260834,0.5161079191,1.506298874,-0.5495804032,1,5,7,2,6,4,3,0.03633539496,0.004466758486,0.8107678862,JPY,100,DISPERSO,0.5270106862,4.640165548e-05,0.9973938458,0.9355787083,False
2013-01-14,0.0008672857168,-0.004231848864,-0.5282116489,0.004105178956,0.3386249987,0.005896038745,0.3013706115,0.7336330682,0.001187181245,0.9962579444,0.005034765473,1.196808743,0.9956447204,-0.08914886934,0.006072740601,0.01817139181,0.03319564012,0.03723352729,2.371741699,1.181752152,-0.4548040843,-0.004636489792,0.9836275681,0.9082119342,0.08149552872,-0.003783403652,-0.004932545772,0.00194335387,0.004686367656,-0.03757967002,0.8606546947,-0.3461651844,-0.002719824971,0.3402965235,-0.1030237701,0.08697755202,-0.002424690656,-0.01851903762,-0.08532430489,-0.1372469189,-2.93686198,0.149308035,0.05759527435,-0.002014444045,1.073821508,0.9190978935,-0.04941003693,-0.001083133989,0.005725729629,0.0215529963,0.02382510442,1.66277443,1.14386673,-0.4007190324,-0.002441049343,0.7445963676,0.6195230074,0.006368538779,-0.001795271548,-0.002286098366,0.004390391128,-0.00316657336,0.3100820079,0.8145831388,-0.263513621,-0.0006017357753,1.089762961,0.9792828823,-0.1253411946,0.0003434000757,0.001403225868,0.01199862396,0.03827489581,0.7296661901,1.343661251,-0.3714616463,0.001307778436,1.571086329,1.435923043,0.0890584814,0.002670359169,0.0004373344514,0.01224329952,0.03639359709,0.5431027723,1.506173999,-0.5495514247,1,6,7,2,5,4,3,0.03618136201,0.009554372342,0.7944702793,JPY,99.6031746,DISPERSO,0.5206539625,4.478363673e-05,0.9978541936,0.9241852452,False
2013-01-15,0.001242534999,-0.001289356327,-0.1449040373,0.00765964788,0.5589410793,0.005665459425,0.2938215946,0.7345451995,0.001370484678,0.9962378572,-0.001049947599,1.181573907,0.9579001069,-0.1175955878,0.0004181993351,0.01689259431,0.03300662789,0.03586633132,2.338405406,1.179758978,-0.4530433711,9.363192908e-05,0.993119087,0.9112260568,0.09035835851,0.001327617153,-0.002108833055,0.002180684864,0.00593806324,-0.02229661152,0.8623943812,-0.3385053039,0.007889978687,0.3463794053,-0.09961305375,0.1069886253,0.008320367222,-0.01235812137,-0.07067590997,-0.1252141597,-2.325326831,0.1500569064,0.09393403898,-0.01039922915,1.076538793,0.9218266309,-0.04578927835,-0.009061592018,-0.004775014035,0.01097997053,0.01294593218,0.807371672,1.143439407,-0.4253205072,0.0001667825891,0.74910021,0.6228067906,0.01295729539,0.001097565818,-0.001359515301,0.005916424974,-0.003056828026,0.4826242151,0.8157935481,-0.2560489534,-0.002711011853,1.088901465,0.9785066439,-0.1203040577,-0.001358013672,0.001931142127,0.007965995157,0.03530106469,0.4880831552,1.345101186,-0.366575079,-0.002687949603,1.564387133,1.423124135,0.07338464465,-0.0007441438381,0.001777747324,0.01062620656,0.03821959634,0.4495936053,1.503455593,-0.5389864289,1,6,7,2,5,4,3,0.03028723046,0.003013975372,0.7779033707,JPY,98.01587302,DISPERSO,0.5140005063,4.361362651e-05,0.9975727308,0.9218034863,False
2013-01-16,0.0008985074821,-0.001125462632,-0.1275260499,0.009670986666,0.6809849541,0.007152807646,0.3600727381,0.7352054905,0.001085946655,0.9962747557,-0.003758837684,1.180031439,0.9572370753,-0.1241454278,-0.002698570607,0.01566207134,0.0289259807,0.02808152673,2.023616969,1.177418584,-0.4590576774,-0.003578152888,0.9882223623,0.9051079341,0.07647058588,-0.002690227701,-0.002537223411,0.0005150471075,0.0007349807277,-0.2037025477,0.8607094132,-0.342459154,0.004578088528,0.315690929,-0.1465178278,0.1284842477,0.00486173919,-0.007450372118,-0.05868307181,-0.1178624946,-1.844155249,0.1479994963,0.1084542372,-0.003839753653,1.10996117,0.9127990129,-0.02483094398,-0.002842445237,-0.006329393102,0.004996638909,0.0049639391,0.321190842,1.143434615,-0.4314482065,-0.0007105195178,0.7450519965,0.6184834609,0.01244244476,-4.108472441e-05,-0.0001131796433,0.004012835579,0.006340106163,0.2715457371,0.8130264273,-0.2541381516,0.0009943994996,1.093910303,0.9837140212,-0.1373514412,0.001977286091,0.001625317349,0.01114683843,0.03486999335,0.6860246144,1.346395815,-0.3586391947,2.522334011e-05,1.5671318,1.427522921,0.06893053462,0.001433302988,-0.0008572204163,0.009085731084,0.04287194848,0.3569325412,1.51101565,-0.5299713465,1,6,7,4,5,2,3,0.02543493749,0.004481591802,0.7604423393,JPY,94.84126984,DISPERSO,0.5122542669,4.192760854e-05,0.997852726,0.9208333841,False
2013-01-17,0.0006553011179,0.001632483962,0.2316680655,0.008368975658,0.5934755736,0.01222810232,0.5825355537,0.7356874293,0.0003642969719,0.9960825764,0.006830576379,1.187433222,0.9616718911,-0.1223736773,0.007608702697,0.02128800672,0.03366514869,0.035164348,2.343176151,1.178300459,-0.4730753221,0.002023452593,0.9956012615,0.9094200366,0.08802325831,0.002675871212,0.0004536940982,0.002897083905,0.003518454269,0.03290441871,0.8621499952,-0.3426370576,-0.0122917594,0.302355893,-0.1643267115,0.144198482,-0.01209362525,-0.01062179549,-0.06800892457,-0.1323505175,-2.169227617,0.145590601,0.1507785683,-0.0007464387521,1.117757579,0.9171547221,-0.02982926049,-1.397096075e-05,-0.007281910624,0.002347932123,0.005264054915,0.1031475012,1.144303768,-0.4296069192,-9.091921263e-05,0.7451646859,0.6188321359,0.004968028438,0.0003973880391,0.0001969677995,0.004676581806,0.008176874763,0.3462020593,0.811530971,-0.2496515944,-0.001157760481,1.088486898,0.97551055,-0.1378720315,-0.0004444738004,-0.002181857983,0.01105821277,0.03479964459,0.6831792266,1.34646701,-0.3469713602,0.0008457410525,1.563200461,1.421780092,0.0528852006,0.001870108062,-0.001853104525,0.01336396528,0.045427141,0.6418234766,1.511657195,-0.5184479349,1,5,7,6,4,3,2,0.02950838136,0.006381630969,0.7588273922,JPY,97.61904762,DISPERSO,0.49793476,3.757568492e-05,0.9944725044,0.9191695333,False
2013-01-18,0.004257098927,0.007920728243,1.061061152,0.01520185533,1.02054727,0.01701393989,0.7907721547,0.7388259994,0.004160866666,0.9965156424,-0.003296870962,1.171763037,0.909042231,-0.1171501625,0.001691440207,0.01309251223,0.03265541651,0.03762484979,2.243006271,1.179210562,-0.4679322418,-0.007006562286,0.9900902832,0.8991120684,0.08465175158,-0.002791650004,-0.005261792992,-0.002967531943,0.001795311578,-0.5937720086,0.8643467928,-0.3571445789,-0.007895733534,0.3272628116,-0.2006467955,0.1489526538,-0.00650254337,-0.007838752865,-0.07243482627,-0.1311062079,-2.303040388,0.1433154903,0.1016796274,-0.00273459937,1.117786353,0.9174778771,-0.01061640905,0.002023927712,-0.01097721449,0.0006780412522,0.007012845838,-0.03439873765,1.142879503,-0.4256611223,-0.003221070317,0.744346262,0.6180359489,0.002210193333,-5.231464432e-05,-0.0003937170599,0.009174118336,0.003109833203,0.8480579246,0.8159694892,-0.2550498914,-0.001720080979,1.089402295,0.976601348,-0.139547641,0.002917612362,0.003435811057,0.01633627784,0.03403629171,1.006891271,1.343286758,-0.3490343914,-0.003924775039,1.559348958,1.414689035,0.0314996138,0.002713527738,0.007943154119,0.01655850427,0.04752707575,0.8554722891,1.510991404,-0.5244860109,1,6,7,5,4,3,2,0.03150435062,0.008496077084,0.7551891493,JPY,98.80952381,DISPERSO,0.4941491432,3.660844651e-05,0.997741671,0.9053920973,False
2013-01-21,-0.0002468818627,0.006806560663,0.9043367382,0.01550438776,1.031778515,0.01210538364,0.5803912192,0.7386436191,0.0001363730667,0.996266017,-7.505535336e-05,1.149726642,0.8992245048,-0.1652073893,-0.0003589020083,0.006660869624,0.03165211145,0.03818143087,2.143700865,1.181694756,-0.4680219271,-0.002222771249,1.026460415,0.9406895562,0.0914195048,-0.002476185708,-0.003954575048,-0.005312102749,0.002987445707,-0.8508182353,0.8734835123,-0.3577070127,0.004104853759,0.4119791469,-0.1269884128,0.2536736151,0.00400314358,-0.001410918629,-0.06844412667,-0.1284390076,-2.124119013,0.1421947349,0.1040428722,0.001935642232,1.091418249,0.898082629,-0.0725676663,0.001666190861,-0.008227889642,0.0014513468,0.009306360528,0.02622344912,1.144327,-0.4250236322,-0.002951448223,0.7450278269,0.6239833455,0.04672121239,-0.003135382081,-0.001733827592,0.003668907054,0.005824271126,0.2238073956,0.8153252573,-0.2559135273,0.0006353120943,1.051391103,0.9358029835,-0.1548202097,0.0003757427005,0.003468153682,0.01744753841,0.03049789179,1.072785136,1.334851726,-0.348543187,0.0003016397792,1.523996618,1.381507101,0.0007809330383,-7.460734461e-05,0.005198187605,0.01953632571,0.04164160756,1.05505292,1.508123014,-0.5239819414,1,6,7,5,4,3,2,0.03027569741,0.01377863135,0.7301061735,JPY,97.22222222,DISPERSO,0.4910455595,3.524312745e-05,0.9976702927,0.9072302358,False
2013-01-22,-0.00255776148,0.003006264184,0.3929341539,0.01367973406,0.9088999772,0.007381979791,0.3826846146,0.736756759,-0.001972998898,0.9960555186,-0.0004504504581,1.149447143,0.8988936366,-0.1668503426,-0.003390462084,0.002852208204,0.01986100992,0.03009983539,1.289864738,1.180755355,-0.4613160414,-0.001224882332,1.024532058,0.9348168739,0.08976962455,-0.003845390966,-0.009127583167,-0.01378601982,-0.002671482042,-1.761474187,0.8741864597,-0.3545500889,0.009568576731,0.4150966383,-0.1308588118,0.2567647771,0.008506858539,-0.001224427311,-0.05276579627,-0.1126613965,-1.530654015,0.1377919674,0.07609405098,0.002613573871,1.092715813,0.8978679276,-0.07315930552,-0.0001813325441,0.0006523698322,-0.005917274066,0.005645255014,-0.5703414023,1.142730587,-0.4241811324,-0.001357068834,0.7425861141,0.6163173327,0.03926531765,-0.003256426992,-0.006087820402,0.003364270245,0.00641891453,0.1872055163,0.8164576724,-0.2537380941,0.003663804891,1.051683716,0.9360699305,-0.1529713571,0.0009738487918,0.005800016145,0.02225090453,0.03197293664,1.366267915,1.338565572,-0.3557306061,0.005090776491,1.523938517,1.38148386,0.007181285938,0.001192905255,0.007135236698,0.02699290546,0.04119593696,1.550145472,1.509512386,-0.5336989059,3,6,7,5,4,2,1,0.02574267013,0.01715029007,0.6002052216,JPY,94.04761905,DISPERSO,0.4799447424,3.13109982e-05,0.9956521353,0.9065981019,False
2013-01-23,-0.001073281935,0.001034474767,0.1228337725,0.01059947042,0.7068851188,0.002548279856,0.1771450933,0.7359664355,-0.001010163659,0.9960073196,0.0009757196706,1.121833764,0.8676754214,-0.2188623737,-0.0002283242425,0.005322454569,0.02116071287,0.02999414676,1.370891417,1.180545069,-0.4609292114,-0.0002740201296,0.9932135434,0.8928266242,0.04500810928,-0.001340018283,-0.007777373748,-0.01464999052,-0.003727853611,-1.852394912,0.8855979091,-0.3539363408,0.002669487013,0.4843801464,-0.09736542598,0.3468769672,0.002149610553,-0.003936555948,-0.05417742751,-0.1107201558,-1.567613455,0.1278930611,0.07196568381,0.0008142209622,1.091238963,0.9005111018,-0.09551077469,-0.0003569861031,0.003137828966,-0.005843677186,0.005849751845,-0.5642743587,1.141486202,-0.4239534883,0.002487207262,0.7160643746,0.5856883428,0.02131669963,0.001718668305,-0.004328067373,0.006382517046,0.007228897499,0.5226481629,0.8121902643,-0.2553102613,-0.0007669930645,1.059615159,0.9469946792,-0.1339175395,-0.001904258872,0.001918471182,0.01940311763,0.02973200479,1.189240948,1.336501829,-0.3551950674,0.001607351829,1.533654049,1.398369765,0.03508891169,-3.869135608e-05,0.005663242354,0.02772474767,0.04164320856,1.599076913,1.515785666,-0.5347998162,2,6,7,5,4,3,1,0.02623416349,0.01477819582,0.6092622614,JPY,94.84126984,DISPERSO,0.4788285886,3.02937838e-05,0.9948366404,0.9027689806,False
2013-01-24,0.004858594936,0.005237768586,0.6826701668,0.01195469727,0.7874994853,0.00845361551,0.4363777823,0.739550899,0.004950014468,0.9961622022,0.001424341483,1.121032353,0.8677837067,-0.2319863706,0.006870983597,0.004584735468,0.02608877846,0.04292688542,1.705839098,1.182010616,-0.430294689,-0.00237478454,0.9885101179,0.8868552596,0.03646565718,0.002427985714,-0.008025259247,-0.01325132152,-0.002169066071,-1.68913355,0.8855352948,-0.3526752335,-0.01329974767,0.4919252174,-0.09172010718,0.3831412303,-0.0109096823,-0.002752613,-0.06743485539,-0.1215528844,-2.026910226,0.1239807885,-0.0236368235,-0.00115609701,1.089985952,0.8998126488,-0.1002361686,0.004139703217,0.007291503143,-0.003242145882,0.01612153139,-0.3552125414,1.143221453,-0.4083365478,-0.01000607324,0.7220968507,0.5906098719,0.01686888635,-0.006497697135,-0.01122315255,-0.001010209313,-0.005440540295,-0.3154522508,0.8120238087,-0.2843838923,-0.006616061284,1.052931265,0.9376362237,-0.1329924685,-0.00150029477,0.0008626502115,0.01891740528,0.02372799974,1.154417146,1.337578574,-0.380565504,-0.001981742294,1.533518244,1.39923236,0.02873923393,0.005469001679,0.009262135971,0.03993234837,0.04638607417,2.397786431,1.515649465,-0.5454034504,2,6,7,5,4,3,1,0.03244264016,0.01992761459,0.6172177993,JPY,99.20634921,DISPERSO,0.4569024228,2.440455292e-05,0.9842701918,0.9028041829,False
2013-01-25,0.001988874238,0.002969543897,0.3706947759,0.01195436998,0.7809484245,0.01422074097,0.6854934727,0.7410232364,0.001480367511,0.9959887054,0.008949272943,1.016778971,0.7509651929,-0.3094074329,0.01097151844,0.01386481371,0.03374112329,0.0542580507,2.224350777,1.173931714,-0.4412684574,0.000101223713,0.9516703092,0.8500717968,0.01384104165,0.001993976274,-0.003239632969,-0.009759131551,-0.005168057575,-1.309205553,0.8849615848,-0.3535594837,-0.01563536732,0.6574577436,0.02784669218,0.5810968741,-0.01432776655,-0.01057783618,-0.07675633919,-0.1313887055,-2.332591371,0.146477739,0.001884395891,0.006777195342,1.027174267,0.8365476193,-0.1418052076,0.008820115779,0.01408769121,0.001991730361,0.02470979996,0.06651989615,1.141779976,-0.4158447459,-0.004346128459,0.8206863597,0.6790809316,0.1278190353,-0.002713886501,-0.0138847244,-0.003189434978,-0.002693132388,-0.5653623942,0.8163246445,-0.2797130219,-0.005083856699,1.075695226,0.9712175863,-0.1242402153,-0.002944434176,-0.004999396326,0.01708195284,0.02081122851,1.035981545,1.331433438,-0.3733617908,-0.004684459189,1.450537123,1.296143504,-0.1473040954,-0.001799523274,0.00474908496,0.03689009923,0.03947081631,2.17574237,1.505090904,-0.5382462585,2,6,7,4,5,3,1,0.03544019444,0.01509022248,0.6700979275,JPY,99.20634921,DISPERSO,0.4214862522,1.11769786e-05,0.9902034669,0.8973950431,False
2013-01-28,0.003334976838,0.006551402598,0.8528245101,0.01343718486,0.8700605636,0.01391387722,0.6689539581,0.7434986572,0.003531690569,0.9960484959,-0.001857838754,0.9474097219,0.6168383684,-0.3523692118,0.001301750725,0.01552546644,0.02901063885,0.05799789917,1.86605049,1.175091814,-0.4282212016,-0.005492287915,0.9390630627,0.8350753931,-0.01068604952,-0.002360534351,-0.003123981613,-0.01457211031,-0.008783230348,-1.806586145,0.8852468646,-0.3603933291,0.002225132785,0.7480474296,0.01613429526,0.6318563858,0.004719853637,-0.00986112612,-0.05609848609,-0.1301025443,-1.572245153,0.1490730897,0.02280511649,-0.004105391474,0.9714076183,0.7350637219,-0.1690395989,-0.0008657695661,0.01155573078,-0.003617459612,0.02601436205,-0.3874145155,1.144094088,-0.4135959097,-0.002521677982,0.8378453583,0.694494027,0.1407242521,0.0002725168825,-0.01047682544,-0.00539762012,-0.0004247475356,-0.8158631983,0.8116571836,-0.2762219375,-0.002863758288,1.094311901,0.9885697775,-0.1144466412,0.0007857465562,-0.00458939247,0.0172595811,0.02119148596,1.04050897,1.332491503,-0.3666007978,-0.008729016241,1.461914908,1.311035448,-0.1260391365,-0.003853563883,0.0009701284212,0.03341545618,0.03410677496,1.933420841,1.502345457,-0.5517851913,2,6,7,4,5,3,1,0.02842963714,0.02087704071,0.5562392224,JPY,95.23809524,DISPERSO,0.4321668586,1.447776321e-05,0.9863389705,0.8746224431,False
2013-01-29,-0.003329425296,0.005779738782,0.7444835676,0.007366363904,0.4720494276,0.01011860192,0.5009395453,0.7410273502,-0.003085965136,0.9961076302,-0.000818543782,0.9336821677,0.6131226793,-0.3206708733,-0.003927168809,0.01498875971,0.02792104239,0.0543078694,1.770682355,1.174671027,-0.3805145386,0.0002352587861,0.9639559725,0.8626514396,0.03267505216,-0.002974160613,-0.00225275126,-0.01742751819,-0.007215328364,-2.086380001,0.8860338578,-0.3453649415,0.00484347438,0.6982744235,-0.009054852432,0.4620618893,0.002518621851,-0.01584936281,-0.05120577583,-0.1313087546,-1.386189855,0.1445577408,-0.06816870572,0.003681624533,0.9805375527,0.7521079889,-0.1241892225,0.0004169980013,0.01215406133,-0.0001182536779,0.02646123575,-0.1048871562,1.145928393,-0.3931384504,0.003023068508,0.8349715437,0.6956322642,0.1565314241,0.0002430931289,-0.00697730532,-0.003325866866,0.00251873174,-0.5854104651,0.813864724,-0.2898257019,0.004609930192,1.086025846,0.9829903799,-0.118153247,0.0009940882697,-0.004569152992,0.01416273085,0.0198306071,0.8472922755,1.330031983,-0.3915790536,0.007731164453,1.502552494,1.35996364,-0.08825502279,0.002728528171,0.002505751337,0.02999364132,0.035405639,1.702412321,1.504912275,-0.582575177,2,6,7,4,5,3,1,0.02623141877,0.01730926451,0.5443726525,JPY,93.25396825,DISPERSO,0.4347741905,1.487275558e-05,0.9626082648,0.8796877931,False
2013-01-30,-0.001286618895,0.005566401822,0.7088233038,0.006701837425,0.4230699718,0.01152769626,0.559408568,0.7400745435,-0.001911491409,0.9956454555,0.00800775392,0.8925451417,0.5747927717,-0.3934178426,0.006859388476,0.02207647243,0.03474635866,0.05933076752,2.223292368,1.167768755,-0.4580680252,0.002516765183,0.932801691,0.8266959353,0.000197890927,0.001316604902,0.0004038719253,-0.01740580456,-0.006439004677,-2.059846809,0.8834241888,-0.3537422946,-0.008559320227,0.7246569443,0.0297860378,0.4619975777,-0.009491677544,-0.02749065091,-0.06039942134,-0.1425721666,-1.694684211,0.1490907829,0.09956579969,0.009942614246,0.9849055996,0.7642255861,-0.1541563065,0.008675416092,0.02118646352,0.007769233121,0.03289731001,0.5301650878,1.143458408,-0.4562040166,0.003355380576,0.83751794,0.7022899927,0.1387069415,0.002277814169,-0.006418159455,-0.0003049221343,0.00729738145,-0.2460203098,0.8144809971,-0.2715384797,-0.002512145078,1.096438903,0.9983999174,-0.06216801753,-0.003922844088,-0.006587738208,0.01170114283,0.0174038967,0.6944952254,1.331561052,-0.3332026834,-0.003744716353,1.53113378,1.39975403,0.00883975656,-0.005714702006,-0.003170259313,0.02389341342,0.03208181562,1.304788806,1.510215817,-0.5121010114,1,6,7,4,5,3,2,0.02909744093,0.0161241803,0.6155423317,JPY,95.63492063,DISPERSO,0.4211297154,1.02810666e-05,0.9961828162,0.8821295513,False
2013-01-31,-0.002403313927,-0.001695507042,-0.3045061892,0.01073674053,0.6796417939,0.009160758496,0.453505981,0.7382980476,-0.002146556805,0.9956678253,0.000664427325,0.9210174086,0.5787334729,-0.3650342269,-0.00154906664,0.0136564222,0.03633654942,0.05543542207,2.300958948,1.169418243,-0.4371029755,0.002180197451,0.9382667155,0.8321658629,0.002293783561,-7.475201321e-05,-0.002098865801,-0.01917171232,-0.008560467317,-2.21775385,0.884131776,-0.3529095053,0.002527756742,0.6852584501,-0.03632181383,0.4233745226,0.000880865565,-0.01570010304,-0.04751361411,-0.1365331111,-1.230624274,0.1460737441,0.05232447859,0.004707450541,1.020915918,0.7593171608,-0.1201960736,0.002253869097,0.0193006294,0.01371914989,0.03205679616,1.008579361,1.145874975,-0.4519092038,0.0003697680227,0.8469727964,0.7099411839,0.150095323,-0.001665773495,-0.001586235815,-0.008503221995,0.006662927395,-1.190991098,0.8158109169,-0.273265609,-0.0003353804875,1.080155781,0.9707152822,-0.07464914964,-0.002931333918,-0.008018777356,0.005146661083,0.01525151294,0.2954538973,1.330179283,-0.3384982791,0.006708977894,1.507412931,1.346934229,-0.01588417904,0.003086191405,-0.005553069587,0.01998618803,0.03568691984,1.05177222,1.508511062,-0.5368248433,1,6,7,3,5,4,2,0.02572352618,0.01483952695,0.4873905333,JPY,91.26984127,DISPERSO,0.4227967174,1.098540367e-05,0.9788687743,0.8735271636,False
2013-02-01,-0.0009934568495,-0.004677838129,-0.7201899573,0.004564020786,0.268894148,0.009311537751,0.4581835525,0.7375649446,-0.001428548954,0.9955308725,0.006913317231,0.9088686542,0.5714665783,-0.3032501214,0.006010395441,0.008695299192,0.0482069757,0.06416838492,3.071801265,1.162827551,-0.5128544702,0.001444053583,0.9376804633,0.8333146138,-0.03812099025,0.0005125085039,-0.003580333571,-0.01557584426,-0.009755498716,-1.824028119,0.8833923761,-0.3223048287,-0.01283842887,0.6921667516,-0.01980445437,0.7130120042,-0.01352606667,-0.01489840316,-0.06144060921,-0.1482045474,-1.702560645,0.1418487808,0.3523236867,0.006184365674,1.038592176,0.7797061297,-0.01547395038,0.005152569162,0.01563308279,0.02555034611,0.0395031546,1.953415239,1.140495448,-0.4914439467,0.002503814973,0.8339087535,0.6968036052,-0.01681668314,0.00167536261,0.002803013296,-0.009641531742,0.007928244458,-1.317878658,0.8225957872,-0.2189580637,-0.002497256789,1.057166417,0.9416443805,-0.1829675088,-0.003547506008,-0.008621849188,-0.005908981754,0.01169956848,-0.371600946,1.334146715,-0.2104947895,0.005244332142,1.531616784,1.375158902,-0.1563827502,0.003722736958,-3.080935611e-05,0.01880964516,0.03466069368,0.9759900361,1.514693343,-0.4185690705,1,6,7,2,5,4,3,0.03268019502,0.02471862691,0.5049445712,JPY,98.80952381,DISPERSO,0.4260638903,1.135704273e-05,0.9701556342,0.8755391492,True
2013-02-04,0.002039053819,-0.005973761149,-0.8966503289,-0.00255425029,-0.2096687441,0.007105351434,0.3590895803,0.7390704136,0.001845335142,0.9955802096,-0.006765726647,0.9288899356,0.5716130339,-0.3871707358,-0.004871670076,0.002521878391,0.03817659217,0.06405562135,2.336800497,1.162906112,-0.5248560705,-0.006997799054,0.9393876849,0.8353351777,-0.09110464771,-0.005082337008,-0.006302136228,-0.02129186779,-0.0108458811,-2.383584138,0.8834974879,-0.333393846,-0.005572456548,0.6471099513,-0.1316670469,0.6750666447,-0.00425296453,-0.02387122133,-0.04954466646,-0.1456642392,-1.276668182,0.1399481335,0.3401261392,-0.006684758265,1.055755945,0.7822660621,-0.1167718718,-0.004532015073,0.01196683728,0.01733940686,0.04016891441,1.274873572,1.141860044,-0.5030507986,0.002664830241,0.8394895687,0.7014112716,0.03867145283,0.004376594652,0.006907091066,-0.00771935042,0.003914598308,-1.092597586,0.8254372607,-0.2108784646,0.00410644231,1.045349289,0.9206994011,-0.06160957449,0.006237965769,-0.003169629975,-0.001072336108,0.01239348788,-0.07740585659,1.329549105,-0.1980719347,0.00497609123,1.544017626,1.380535148,-0.05708126773,0.008124426266,0.01194718079,0.02411222175,0.0359774984,1.312658208,1.516801857,-0.4011564957,1,6,7,3,5,4,2,0.0275376686,0.02021953168,0.4624251434,JPY,93.65079365,DISPERSO,0.4122535635,1.142516212e-05,0.9154829513,0.8628640281,False
